69136075;B-III;CECM SERV UNESP;I;2;;201306;RIO CLARO;SP;2.481;2.481;11;0;0;113;0;2.198;-41;0;117;0;0;83;466;0;0;0;342;0;342;0;0;0;0;0;0;51;0;73;2.015;2.015;56;215;0;0;0;0;0;0;-12;-5;0;0;0;-14;184;0;0;0;-133;0;0;7;-2;56;0;56;0;0;56;0;0;201306;97,9;0,5;;
5048575;B-III;CECMF DO GRUPO MAUA LTDA;I;2;;201306;SAO GONCALO;RJ;2.478;2.478;689;406;0;0;0;431;-84;0;1.034;0;0;2;784;0;0;0;0;0;0;0;0;0;0;0;0;0;0;784;1.694;1.694;32;104;0;14;0;0;0;0;0;0;0;0;0;4;122;14;0;-44;-50;-1;0;1;0;42;0;42;-8;0;32;0;0;201306;109,3;0,1;;
8227676;B-III;CCMT SETOR AEROESPACIAL SJC;I;2;;201306;SAO JOSE DOS CAMPOS;SP;2.429;2.429;3;0;0;131;0;2.169;-66;0;138;0;0;53;660;0;0;0;135;0;135;0;0;0;0;0;0;411;0;115;1.769;1.769;40;255;0;0;0;0;0;0;-23;0;0;0;0;-36;196;0;0;-109;-48;-2;0;4;0;41;0;41;-1;0;40;0;0;201306;88,2;3;;
1478780;B-III;CECM MÉD AVARÉ;I;2;;201306;AVARE;SP;2.424;2.424;58;0;1.263;22;0;1.161;-312;0;34;195;0;3;2.142;398;0;0;1.584;0;1.981;0;0;0;0;0;0;0;0;160;282;282;-280;165;0;27;0;0;0;0;-45;0;0;0;0;-236;-89;2;1;-88;-100;-5;0;2;0;-277;0;-277;-3;0;-280;0;0;201306;11,5;1;;
8931800;B-III;CECME ALCOA PE CREDIALCOA;I;2;;201306;ITAPISSUMA;PE;2.423;2.423;2;0;0;494;0;1.666;-67;0;7;4;0;317;171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;171;2.252;2.251;62;204;0;0;0;0;0;0;0;0;0;0;0;-10;194;0;0;-71;-92;0;0;33;-3;61;3;64;-1;-2;62;0;0;201306;126;0,7;;
1819799;B-III;CECM DOS SERV.MUNIC. DO SUL FL;I;2;;201306;VOLTA REDONDA;RJ;2.413;2.413;187;399;0;0;0;1.898;-84;0;8;0;0;5;272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;272;2.141;2.141;136;204;0;9;0;0;0;0;0;0;0;0;0;2;215;0;0;-43;-47;-1;0;10;0;134;7;141;-5;0;136;0;0;201306;128,1;0,2;;
2895102;B-III;CECM SERV IBAMA;I;2;;201306;BRASILIA;DF;2.359;2.359;8;0;0;5;0;1.740;-97;0;8;2;0;692;431;0;0;0;0;0;0;0;0;0;0;0;0;385;0;46;1.927;1.927;-24;303;0;0;0;0;0;0;0;-15;0;0;0;-22;266;1;0;-105;-198;-2;35;2;-24;-25;0;-25;0;0;-24;0;0;201306;91,7;3;;
28244622;B-III;CECME JOLIMODE;I;2;;201306;RIO DE JANEIRO;RJ;2.357;2.357;148;538;0;0;0;1.437;-7;0;224;0;0;17;153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;153;2.204;2.204;161;329;0;15;0;0;0;0;0;0;0;0;0;0;344;0;0;-152;-27;-1;0;27;-31;160;-1;159;0;0;161;0;0;201306;138,3;0,8;;
5331882;B-III;CECM FUNC DA GKN DO BRASIL;I;2;;201306;PORTO ALEGRE;RS;2.314;2.314;317;4;0;0;0;1.997;-35;0;30;0;0;2;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;2.288;2.288;4;90;0;1;0;0;0;0;0;0;0;0;0;0;91;0;0;-53;-24;0;0;0;-10;4;0;4;0;0;4;0;0;201306;129,7;0,1;;
10514648;B-III;CREDITAG ANDREAZZA;I;2;;201306;MINISTRO ANDREAZZA;RO;2.280;2.280;234;0;741;36;0;1.235;-19;0;1;0;0;53;1.780;440;0;0;1.148;0;1.589;0;0;0;0;150;0;0;0;41;500;500;-7;173;0;21;0;0;0;0;-44;0;0;0;0;-5;145;0;13;-69;-78;0;0;5;-23;-7;0;-7;0;0;-7;0;0;201306;26,1;10,6;;
2910387;B-III;CECMS DO COLEGIO PEDRO II;I;2;;201306;RIO DE JANEIRO;RJ;2.266;2.266;574;0;0;0;0;1.468;-9;0;195;0;0;38;362;0;0;0;63;0;63;0;0;0;0;0;0;0;0;299;1.904;1.904;98;187;0;11;0;0;0;0;-3;0;0;0;0;1;196;0;0;-49;-61;0;0;12;0;98;0;98;-1;0;98;0;0;201306;120;2;;
58338;B-III;CCR DE BOM JARDIM LTDA.;I;2;;201306;BOM JARDIM;RJ;2.256;2.256;112;0;112;602;0;1.086;-104;0;72;0;0;376;1.901;1.063;0;0;711;46;1.820;0;0;0;0;0;0;0;0;80;355;355;-80;265;0;3;0;0;0;0;-27;0;0;0;0;-55;186;32;92;-194;-217;-2;0;34;-12;-81;0;-81;0;0;-80;0;0;201306;22,9;3,1;;
67645887;B-III;CECM EMPR VOLKSWAGEN BRASIL;I;2;;201306;SAO BERNARDO DO CAMP;SP;2.229;2.229;14;937;22;0;0;271;-25;0;116;0;0;895;812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;812;1.417;1.417;-163;154;0;22;0;0;0;0;0;0;0;0;0;-14;162;11;0;-363;-141;-7;0;176;-1;-163;1;-162;0;0;-163;0;0;201306;82;60,8;;
2039597;B-III;COOPESPE;I;2;;201306;RECIFE;PE;2.187;2.187;57;0;0;763;0;1.171;-14;0;14;2;0;194;991;0;0;0;909;53;962;0;0;0;0;0;0;0;0;29;1.196;1.196;0;154;0;0;0;0;0;0;-31;0;0;0;0;-10;113;20;0;-33;-131;-2;0;40;-3;4;0;4;-1;-3;0;0;0;201306;88,1;1,6;;
3665505;B-III;CECMP A.ENG.ARQ.SUL FLUMINENSE;I;2;;201306;VOLTA REDONDA;RJ;2.180;2.180;79;909;0;0;0;1.226;-58;0;20;0;0;5;913;0;0;0;849;0;849;0;0;0;0;0;0;0;0;64;1.267;1.267;35;253;0;23;0;0;0;0;-29;0;0;0;0;-33;214;0;0;-39;-158;-1;0;21;-1;36;0;36;0;0;35;0;0;201306;104,3;0,4;;
18625152;B-III;CECM E ALCOA AL EMP SUBS POÇOS;I;2;;201306;POCOS DE CALDAS;MG;2.147;2.147;139;0;0;6;0;1.741;-14;0;110;5;0;160;361;0;0;0;0;0;0;0;0;0;0;0;0;98;0;263;1.785;1.785;96;186;0;4;0;0;0;0;0;-1;0;0;0;-1;188;0;0;-35;-57;-5;0;8;-4;95;0;95;0;0;96;0;0;201306;100,8;0,3;;
3606488;B-III;CECM UESB;I;2;;201306;VITORIA DA CONQUISTA;BA;2.141;2.141;37;0;1.008;3;0;1.070;-1;0;7;0;0;19;1.638;282;0;0;1.309;0;1.591;0;0;0;0;0;0;0;0;47;503;503;35;213;0;39;0;0;0;0;-48;0;0;0;0;-5;199;19;5;-106;-73;-22;0;14;0;36;0;36;0;0;35;0;0;201306;25,4;3,7;;
11239236;B-III;CCR INT SOL DE IBAITI;I;2;;201306;IBAITI;PR;2.133;2.133;5;0;0;712;0;1.314;-21;0;8;0;0;114;1.699;187;0;0;381;0;568;0;0;0;0;1.099;0;15;0;18;434;434;-15;72;0;0;0;0;0;0;-11;-17;0;0;0;-15;29;10;14;-36;-42;-1;0;28;-17;-15;0;-15;0;0;-15;0;0;201306;31,4;17,9;;
7651495;B-III;CCMF PUBL POD JUD CAP CAMPINA;I;2;;201306;SAO PAULO;SP;2.131;2.131;145;0;0;471;0;1.293;-35;0;0;0;0;258;826;0;0;0;0;0;0;0;0;0;0;0;0;720;0;106;1.305;1.305;122;345;0;0;0;0;0;0;0;-46;0;0;0;1;300;118;0;-16;-295;0;0;14;0;121;0;121;0;0;122;0;0;201306;90;17,1;;
5602448;B-III;CCR ASCOOB CREDIMONTE;I;2;;201306;JACOBINA;BA;2.125;2.125;35;0;633;208;0;1.057;-22;0;77;27;0;110;2.083;717;0;0;1.075;0;1.792;0;0;0;0;0;0;246;0;46;42;42;100;197;0;15;0;0;0;0;-56;-9;0;0;0;-14;133;40;31;-76;-138;-1;0;36;-9;16;84;100;0;0;100;0;0;201306;1,2;96,4;;
91018408;B-III;CECM FUNC DANA INDUSTRIAS;I;2;;201306;GRAVATAI;RS;2.115;2.115;50;57;0;0;0;1.806;-11;0;202;2;0;9;281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;281;1.834;1.834;61;134;0;1;0;0;0;0;0;0;0;0;0;-3;132;0;0;-46;-25;0;0;0;-1;60;0;60;0;0;61;0;0;201306;104,2;0,5;;
2846074;B-III;CECM FUNC FUND EDUC BARRETOS;I;2;;201306;BARRETOS;SP;2.096;2.096;25;0;537;0;0;1.494;-44;0;5;0;0;79;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2.084;2.084;58;150;0;0;0;0;0;0;0;0;0;0;0;-7;143;0;0;-29;-76;0;0;20;0;58;0;58;0;0;58;0;0;201306;131,2;0,1;;
5969937;B-III;CCMS MUNICIPAIS DE BEBEDOURO;I;2;;201306;BEBEDOURO;SP;2.090;2.090;22;0;0;152;0;1.893;-19;0;0;0;0;41;977;0;0;0;460;0;460;0;0;0;0;0;0;503;0;14;1.114;1.114;42;186;0;0;0;0;0;0;-19;-23;0;0;0;-10;134;0;0;-33;-64;0;0;4;0;41;0;41;0;0;42;0;0;201306;66,8;0,8;;
68314921;B-III;CECM EMPR EMPRESAS DIVERSÕES S;I;2;;201306;SAO PAULO;SP;2.083;2.083;23;0;508;49;0;1.236;-53;0;194;0;0;127;145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;1.938;1.938;63;160;0;21;0;0;0;0;0;0;0;0;0;-7;174;0;0;0;-98;0;0;1;-14;63;0;63;0;0;63;0;0;201306;121,5;0,3;;
34503581;B-III;UNICREF CECMF UNIMED MANAUS;I;2;;201306;MANAUS;AM;2.068;2.068;187;0;476;0;0;1.499;-140;0;35;0;0;11;258;9;0;0;0;0;9;0;0;0;0;0;0;0;0;249;1.810;1.810;-9;193;0;9;0;0;0;0;0;0;0;0;0;-59;143;0;0;-72;-74;-3;0;0;-4;-10;0;-10;0;0;-9;0;0;201306;105,5;0,6;;
41790809;B-III;CECM EMPR HELIBRAS;I;2;;201306;ITAJUBA;MG;2.052;2.052;127;0;0;0;0;1.932;-21;0;12;0;0;3;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;2.036;2.036;80;164;0;0;0;0;0;0;0;0;0;0;0;-1;163;0;0;-49;-33;0;0;2;0;83;0;83;0;-3;80;0;0;201306;122,3;0,1;;
23069867;B-III;CECM EMPR NOVELIS DO BRASIL;I;2;;201306;OURO PRETO;MG;2.048;2.048;4;0;0;641;0;1.263;-28;0;16;3;0;149;169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169;1.879;1.879;44;202;0;0;0;0;0;0;0;0;0;0;0;-9;193;12;0;-53;-123;-2;0;19;-2;44;0;44;-1;0;44;0;0;201306;139,6;0,9;;
16564240;B-III;CECM APOS PENS E IDOSOS LIG FORCA SINDICAL SICOOB COOPERNAPI;I;2;;201306;SAO PAULO;SP;2.043;2.043;16;0;878;855;0;275;-1;0;10;0;0;10;1.060;1.042;0;0;1;0;1.042;0;0;0;0;0;0;0;0;18;984;984;60;17;0;29;0;0;0;0;0;0;0;0;0;-1;45;0;15;0;-40;-1;0;23;-1;41;29;70;-8;0;60;0;0;201306;107,3;0;;
2447184;B-III;CECME DO COLEGIO SANTO INACIO;I;2;;201306;RIO DE JANEIRO;RJ;1.982;1.982;0;247;0;0;0;1.468;-11;0;272;0;0;6;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;1.941;1.941;112;190;0;2;0;0;0;0;0;0;0;0;0;3;195;0;0;0;-82;0;0;0;-1;112;0;112;-1;0;112;0;0;201306;123,9;0,3;;
8482873;B-III;CCR DO AGRESTE ALAGOANO;I;2;;201306;IGACI;AL;1.908;1.908;28;0;957;0;0;903;-19;0;0;0;0;39;1.451;81;0;0;350;0;431;0;0;0;0;0;0;1.000;0;20;458;458;-38;113;0;29;0;0;0;0;-18;-53;0;0;0;-4;67;0;0;-49;-55;0;0;0;-1;-38;0;-38;0;0;-38;0;0;201306;26,2;8,5;;
7356021;B-III;CRESOL ALTOCREDI;I;2;;201306;ILOPOLIS;RS;1.907;1.907;89;0;124;146;0;1.538;-208;0;38;0;0;180;1.616;117;0;0;396;0;513;0;0;0;0;873;0;174;0;56;291;291;-95;91;0;7;0;0;0;0;-14;-20;0;0;0;-106;-42;21;0;-54;-114;-1;0;110;-19;-99;3;-96;0;0;-95;0;0;201306;19;41,8;;
7564184;B-III;CCR SERTÃO ALAGOANO - COCREAL;I;2;;201306;PAO DE ACUCAR;AL;1.894;1.894;42;0;459;0;0;1.582;-206;0;3;0;0;15;1.337;28;0;0;378;0;406;0;0;0;0;0;0;916;0;15;557;557;-89;196;0;21;0;0;0;0;-18;-43;0;0;0;-141;15;3;0;-64;-36;0;0;1;0;-81;-9;-90;0;0;-89;0;0;201306;33,8;2,7;;
5292849;B-III;CCM EMPR INFRAERO;I;2;;201306;GUARULHOS;SP;1.890;1.890;43;0;545;0;0;1.257;-36;0;57;0;0;24;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;1.843;1.843;68;204;0;22;0;0;0;0;0;0;0;0;0;-9;217;0;0;-57;-90;-1;0;0;0;69;0;69;0;0;68;0;0;201306;44,4;0,8;;
4152107;B-III;CECM SERV POL MIL SP REGIÃO CE;I;2;;201306;BAURU;SP;1.880;1.880;11;0;563;1;0;1.111;-30;0;130;0;0;94;522;0;0;0;312;0;312;0;0;0;0;0;0;0;0;210;1.358;1.358;75;260;0;0;0;0;0;0;-11;0;0;0;0;-36;213;0;0;-155;-117;-1;0;112;0;52;22;74;0;0;75;0;0;201306;94,8;3,3;;
72952138;B-III;CECM FUNC SELENE;I;0;;201306;CERQUILHO;SP;1.853;1.853;5;0;506;83;0;1.095;-7;0;105;0;0;65;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;1.742;1.741;102;151;0;23;0;0;0;0;0;0;0;0;0;-1;173;0;0;0;-34;0;0;0;-37;102;0;102;0;0;102;0;0;201306;127,6;0,2;;
88183173;B-III;CECM EMPR DO GRUPO PARAMOUNT;I;2;;201306;SAPUCAIA DO SUL;RS;1.819;1.819;5;548;0;0;0;1.147;-23;0;107;2;0;33;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;1.705;1.705;80;170;0;15;0;0;0;0;0;0;0;0;0;-4;181;2;0;-60;-37;0;0;0;-2;84;0;84;-2;0;80;0;0;201306;141,1;2;;
42445122;B-III;CECME DA PUC RJ;I;2;;201306;RIO DE JANEIRO;RJ;1.811;1.811;5;148;0;0;0;1.629;-30;0;30;0;0;29;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;1.679;1.679;27;178;0;3;0;0;0;0;0;0;0;0;0;4;185;0;0;-85;-89;0;0;17;-1;27;0;27;0;0;27;0;0;201306;115,9;1,8;;
12928909;B-III;CECME EMP TELEC NE CERTEL LTDA;I;2;;201306;JOAO PESSOA;PB;1.785;1.785;14;0;0;694;0;929;-241;0;67;6;0;316;1.073;595;0;0;345;39;979;0;0;0;0;0;0;1;0;93;713;713;-155;222;0;0;0;0;0;0;-14;-1;0;0;0;-151;56;111;73;-134;-196;-9;0;17;-45;-127;-3;-130;-8;-18;-155;0;0;201306;60,6;10,3;;
29460649;B-III;CECM ITARARE LTDA;I;2;;201306;RIO DE JANEIRO;RJ;1.762;1.762;1.155;0;0;0;0;553;-3;0;50;0;0;7;613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;613;1.149;1.149;-14;86;0;0;0;0;0;0;0;0;0;0;0;1;87;0;0;-48;-51;-1;0;0;0;-13;0;-13;0;0;-14;0;0;201306;152,1;0,6;;
977212;B-III;CC EMPR GRUPO COPERSUCAR E CTC;I;2;;201306;SAO PAULO;SP;1.755;1.755;2;0;0;390;0;1.408;-115;0;1;0;0;69;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1.749;1.749;29;134;0;0;0;0;0;0;0;0;0;0;0;23;157;0;0;0;-139;0;0;11;0;29;0;29;0;0;29;0;0;201306;140,3;0;;
17415654;B-III;CECM EMPR DIÁRIOS EMISS BH;I;2;;201306;BELO HORIZONTE;MG;1.735;1.735;134;0;0;0;0;798;-80;0;876;0;0;7;210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;210;1.525;1.525;-84;111;0;0;0;0;0;0;0;0;0;0;0;-8;103;0;0;-131;-55;-1;0;0;0;-84;0;-84;0;0;-84;0;0;201306;100,3;0,4;;
11369294;B-III;CCR INT SOL DE NOVA ESPERANÇA;I;2;;201306;NOVA ESPERANCA;PR;1.700;1.700;16;0;0;672;0;953;-38;0;18;0;0;79;1.395;138;0;0;543;0;681;0;0;0;0;692;7;0;0;15;306;306;-1;79;0;0;0;0;0;0;-16;-10;0;0;0;-7;46;6;19;-41;-35;0;0;22;-18;-1;0;-1;0;0;-1;0;0;201306;29,7;13,8;;
8541626;B-III;CCPEMM CABREÚVA E LOUVEIRA;I;2;;201306;CABREUVA;SP;1.696;1.696;46;0;23;760;0;797;-77;0;89;2;0;55;1.316;510;0;0;741;0;1.251;0;0;0;0;0;0;0;0;65;380;380;-66;161;0;1;0;0;0;0;-22;0;0;0;0;-47;93;12;62;-148;-102;-2;0;23;-3;-65;0;-65;-1;0;-66;0;0;201306;39,7;12,3;;
65594772;B-III;CECM EMPR GRUPO METALAC;I;2;;201306;SOROCABA;SP;1.687;1.687;12;0;0;632;0;974;-5;0;0;0;0;74;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;1.596;1.596;26;85;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;-42;-37;0;0;20;0;26;0;26;0;0;26;0;0;201306;155,5;0,2;;
43553049;B-III;CECM EMPR EATON;I;2;;201306;SAO JOSE DOS CAMPOS;SP;1.677;1.677;112;0;0;7;0;1.496;-7;0;9;0;0;60;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;1.621;1.621;71;135;0;0;0;0;0;0;0;0;0;0;0;-1;134;0;0;-18;-45;0;0;0;0;71;0;71;0;0;71;0;0;201306;119,4;0;;
67607564;B-III;CECM FUNC CORREIAS MERCÚRIO;I;2;;201306;JUNDIAI;SP;1.645;1.645;0;0;669;0;0;897;-77;0;84;0;0;71;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;1.601;1.601;30;109;0;19;0;0;0;0;0;0;0;0;0;0;128;0;0;-39;-58;0;0;0;-2;29;0;29;0;0;30;0;0;201306;135,1;0;;
5165103;B-III;CCM FUNC CAMDA-COCREALPA;I;2;;201306;ADAMANTINA;SP;1.630;1.630;7;0;484;0;0;1.086;-12;0;16;0;0;48;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;1.528;1.528;131;126;0;0;0;0;0;0;0;0;0;0;0;-7;119;0;0;-12;-75;0;0;99;0;131;0;131;0;0;131;0;0;201306;125,1;0;;
83383042;B-III;CECME DA EMP.PROC.DADOS DO PAR;I;2;;201306;BELEM;PA;1.603;1.603;129;0;0;0;0;1.466;-8;0;0;0;0;17;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;1.502;1.502;66;208;0;0;0;0;0;0;0;0;0;0;0;0;208;0;0;-72;-73;0;0;4;0;67;0;67;0;0;66;0;0;201306;117,2;1,1;;
42240382;B-III;CECME FABRIMAR S/A IND.COM.LTD;I;2;;201306;RIO DE JANEIRO;RJ;1.589;1.589;146;361;0;0;0;1.091;-16;0;3;0;0;4;179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;179;1.410;1.410;91;105;0;9;0;0;0;0;0;0;0;0;0;-5;109;0;0;0;-55;-1;0;38;0;91;0;91;0;0;91;0;0;201306;138;0,3;;
19551787;B-III;CECM SERV CIMENTO TUPI;I;2;;201306;CARANDAI;MG;1.572;1.572;124;0;0;166;0;1.225;-31;0;3;0;0;86;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;1.472;1.472;109;169;0;0;0;0;0;0;0;0;0;0;0;10;179;0;0;-30;-47;0;0;7;0;109;0;109;0;0;109;0;0;201306;126,7;0,2;;
2723075;B-III;COOPSERJ - CCM SERV PUBL RJ;I;2;;201306;RIO DE JANEIRO;RJ;1.564;1.564;152;0;211;0;0;248;-57;0;950;6;0;55;761;12;0;0;306;0;318;0;0;0;0;0;0;0;0;443;803;803;-89;56;0;7;0;0;0;0;-10;0;0;0;0;-7;46;1;0;-234;-278;-9;0;679;-292;-87;0;-87;0;0;-89;0;0;201306;56,9;6,8;;
1380386;B-III;CCM FUNC EDITORA GLOBO;I;2;;201306;SAO PAULO;SP;1.550;1.550;0;0;349;178;0;918;-5;0;35;0;0;74;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;1.482;1.482;32;147;0;12;0;0;0;0;0;0;0;0;0;1;160;0;0;-100;-35;-1;0;7;0;31;0;31;0;0;32;0;0;201306;135,2;0;;
20177390;B-III;CECM TRAB GRUPO ITATIAIA;I;2;;201306;UBA;MG;1.536;1.536;15;0;0;0;0;1.433;-30;0;114;0;0;4;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;1.518;1.518;79;132;0;0;0;0;0;0;0;0;0;0;0;6;138;0;0;-26;-33;0;0;0;0;79;0;79;0;0;79;0;0;201306;115,6;0,2;;
57987273;B-III;CECM FUNC CAROL;I;2;;201306;ORLANDIA;SP;1.527;1.527;45;0;0;184;0;1.070;-13;0;112;0;0;128;267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;267;1.260;1.241;-16;84;0;0;0;0;0;0;0;0;0;0;0;-8;76;0;0;-42;-66;0;5;12;0;-15;0;-15;0;0;-16;0;0;201306;106,4;0,6;;
83321554;B-III;CECME CIAS ECO MIST FUND BELEM;I;2;;201306;BELEM;PA;1.506;1.506;48;0;0;99;0;1.146;-18;0;31;2;0;197;267;0;0;0;0;0;0;0;0;0;0;0;3;100;0;164;1.239;1.239;36;157;0;0;0;0;0;0;0;-5;0;0;0;-5;147;17;0;-53;-71;-2;0;1;-6;33;5;38;-3;0;36;0;0;201306;101,6;3,6;;
11346312;B-III;CCR INT SOL DE PARANACITY;I;2;;201306;PARANACITY;PR;1.489;1.489;35;0;3;433;0;1.018;-105;0;39;0;0;66;1.182;189;0;0;305;0;494;0;0;0;0;664;8;0;0;17;307;307;-61;100;0;0;0;0;0;0;-15;-13;0;0;0;-78;-6;6;26;-44;-43;0;0;20;-19;-60;0;-60;0;0;-61;0;0;201306;31;13;;
2850075;B-III;CECMT CONS.FISC.PROFI.MUNIC.RJ;I;2;;201306;RIO DE JANEIRO;RJ;1.476;1.476;45;0;0;0;0;1.081;-36;0;131;0;0;255;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;1.443;1.443;73;239;0;0;0;0;0;0;0;0;0;0;0;3;242;0;0;-87;-84;0;0;3;0;74;0;74;0;0;73;0;0;201306;112,5;17,7;;
1107759;B-III;CECM FUNC USINA SANTA MARIA;I;2;;201306;CERQUILHO;SP;1.453;1.453;19;0;746;22;0;621;-3;0;4;0;0;44;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;1.405;1.405;66;76;0;27;0;0;0;0;0;0;0;0;0;-1;102;0;0;0;-36;0;0;0;0;66;0;66;0;0;66;0;0;201306;147,3;0;;
28885036;B-III;CECMS DA UERJ LTDA - COOPUERJ;I;2;;201306;RIO DE JANEIRO;RJ;1.444;1.444;124;0;275;0;0;848;-51;0;131;0;0;117;264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;264;1.180;1.180;3;138;0;6;0;0;0;0;0;0;0;0;0;-14;130;0;0;-147;-118;-4;0;141;0;2;2;4;0;0;3;0;0;201306;96,4;9,9;;
30138226;B-III;CECME DA CIA ELETR DO RJ LTDA;I;2;;201306;NITEROI;RJ;1.424;1.424;162;77;0;0;0;968;-21;0;181;0;0;57;531;2;0;0;335;0;337;0;0;0;0;0;0;0;0;194;893;893;-25;271;0;0;0;0;0;0;-12;0;0;0;0;-9;250;0;0;-210;-144;-1;0;89;-12;-28;4;-24;0;0;-25;0;0;201306;82;6,4;;
5460750;B-III;CECM SERV ADM PUBL MUN DE POA;I;2;;201306;PORTO ALEGRE;RS;1.394;1.394;10;0;181;0;0;695;-70;0;559;1;0;18;561;0;0;0;0;0;0;0;0;0;0;0;0;0;0;561;833;833;115;169;0;7;0;0;0;0;0;-3;0;0;0;26;199;86;0;-123;-161;-8;0;129;-2;120;0;120;-5;0;115;0;0;201306;64,5;2,2;;
64764129;B-III;CECM EMPR FUND DESENV EDUCACAO;I;2;;201306;SAO PAULO;SP;1.393;1.393;107;0;0;485;0;723;-13;0;2;0;0;89;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1.385;1.385;34;91;0;0;0;0;0;0;0;0;0;0;0;1;92;0;0;0;-67;0;0;13;-3;35;0;35;0;0;34;0;0;201306;170,6;0,2;;
2145770;B-III;CECMS ORG ENT A C T COOPECT;I;2;;201306;RIO DE JANEIRO;RJ;1.379;1.379;439;0;0;0;0;934;-16;0;13;0;0;8;189;0;0;0;142;0;142;0;0;0;0;0;0;0;0;47;1.190;1.190;-59;123;0;0;0;0;0;0;-8;0;0;0;0;-24;91;7;0;-92;-73;-1;0;8;-1;-61;0;-61;0;0;-59;0;0;201306;133,7;0,7;;
52218849;B-III;CECM FUNC ZANETTINI BAROSSI;I;2;;201306;SAO PAULO;SP;1.368;1.368;60;0;0;288;0;980;-11;0;0;0;0;51;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;1.289;1.289;26;114;0;0;0;0;0;0;0;0;0;0;0;-1;113;0;0;-51;-45;0;0;10;0;27;0;27;0;0;26;0;0;201306;136,6;0,2;;
4587402;B-III;CCM SERV RIBEIRAO PIRES;I;2;;201306;RIBEIRAO PIRES;SP;1.335;1.335;9;0;0;130;0;1.087;-10;0;69;0;0;49;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;1.286;1.286;86;123;0;0;0;0;0;0;0;0;0;0;0;-3;120;0;0;0;-16;-1;0;7;-24;86;0;86;0;0;86;0;0;201306;121,2;0,1;;
88043187;B-III;CECM DOS EMPR DA ALSTOM LTDA;I;2;;201306;CANOAS;RS;1.334;1.334;34;0;0;122;0;794;-28;0;88;2;0;321;414;0;0;0;128;0;128;0;0;0;0;0;0;265;0;22;920;920;2;113;0;0;0;0;0;0;-4;-7;0;0;0;-4;98;0;0;-20;-17;-3;0;3;-59;2;0;2;0;0;2;0;0;201306;84,1;1;;
3657230;B-III;CC FUNC GRUPO PPG;I;2;;201306;SUMARE;SP;1.313;1.313;0;0;0;169;0;1.091;-6;0;4;0;0;55;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;1.287;1.287;39;151;0;0;0;0;0;0;0;0;0;0;0;0;151;0;0;-79;-38;0;0;5;0;39;0;39;0;0;39;0;0;201306;126,9;0;;
4899135;B-III;CREDEXTRA;I;2;;201306;VITORIA;ES;1.311;1.311;70;184;0;0;0;780;-8;0;192;2;0;92;131;0;0;0;2;0;2;0;0;0;0;0;0;0;0;130;1.179;1.179;50;137;0;7;0;0;0;0;0;0;0;0;0;-18;126;0;0;-52;-41;-1;0;21;-1;52;0;52;-1;0;50;0;0;201306;118,8;0,4;;
6369729;B-III;CCM EMPR IND PAPEL OTACILIO;I;2;;201306;OTACILIO COSTA;SC;1.310;1.310;13;0;197;0;0;969;-66;0;20;0;0;177;854;0;0;0;844;0;844;0;0;0;0;0;0;0;0;10;456;456;24;144;0;2;0;0;0;0;-49;0;0;0;0;-4;93;0;0;-24;-45;0;0;3;-3;24;0;24;0;0;24;0;0;201306;39,2;38,7;;
