50 Maiores Bancos e o Consolidado do Sistema Financeiro Nacional;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arquivo Completo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data-base: Março/2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Balancetes processados até:02/06/2014
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CI;TCB;Instituições;TD;TC;Obs;Data;Cidade;UF;Ativo Total (-);Ativo;Disponibilidades;Aplicações;TVM e Instrumentos;Relações;Relações;Oper, Créd, e Arrend, Mercantil;;Coobrigações em;Outros;Outros;Imobilizado de;Permanente;Passivo;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Captações no;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Relações;Relações;Obrigações por;Instrumentos Financeiros;Outras Obrigações e;Patrimônio;PR nível 1;Lucro;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Resultado;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Resultado;Resultado não;Resultado antes;IR e;Particip,;Lucro;Nº de;Nº de;Data DLO;Índice de;Índice de ; ;
51248;N;CM CAPITAL MARKETS;C;3;;201403;SAO PAULO;SP;129.435;129.435;340;5.619;38.323;0;0;0;0;0;82.807;730;0;1.616;90.991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90.991;38.444;38.430;374;0;0;2.852;221;0;0;0;0;0;0;0;0;0;3.073;9.382;41;-2.705;-8.238;-1.092;0;6;-7;460;-2;458;-86;0;374;0;0;201403;52,5;4,2;;
61787776;N;COR SOUZA BARROS CT S.A.;I;2;;201403;SAO PAULO;SP;115.134;115.134;74;8.459;78.322;0;0;0;0;0;27.031;286;0;962;81.144;0;0;0;0;0;0;0;0;0;0;0;0;4.599;0;76.545;33.990;34.342;-1.231;0;0;2.002;675;0;0;0;0;-63;0;0;0;-1;2.613;771;378;-1.532;-2.866;-144;0;1.172;-1.012;-620;0;-620;0;-613;-1.231;0;0;201403;53,7;2,8;;
51523;N;LECCA;C;2;;201403;RIO DE JANEIRO;RJ;107.199;107.199;2.130;0;33.268;0;0;74.107;-4.693;0;995;962;0;428;85.050;0;0;0;31.222;0;31.222;0;0;49.785;49.785;0;0;0;0;4.043;22.148;22.148;513;4.601;0;736;0;0;0;0;-1.922;0;0;0;0;-414;3.001;177;76;-85;-2.313;-193;0;154;-304;513;0;513;0;0;513;0;0;201403;14,8;1,9;;
14388516;N;VIC DTVM S/A;I;2;;201403;RIO DE JANEIRO;RJ;99.878;99.878;20;4.089;83.781;0;0;3.780;0;0;8.180;0;0;28;34.201;0;0;0;0;0;0;0;0;0;0;0;0;0;6.466;27.735;65.677;57.042;663;234;0;460;-4;0;0;0;0;0;0;0;0;0;690;123;0;-158;-227;-51;0;286;0;663;0;663;0;0;663;0;0;201403;45,9;0,1;;
28048783;N;ELITE - CCVM LTDA;I;2;;201403;RIO DE JANEIRO;RJ;97.674;97.674;313;5.480;18.460;0;0;0;0;0;72.923;0;0;497;85.494;0;0;0;0;0;0;1.230;0;0;0;0;0;0;0;84.264;12.180;12.180;-678;0;0;338;0;0;0;0;-27;0;0;0;0;0;311;2.113;866;-1.215;-2.454;-300;0;0;0;-679;0;-679;0;0;-678;0;0;201403;84,2;4,1;;
51561;N;COINVALORES;C;2;;201403;SAO PAULO;SP;94.206;94.206;270;9.174;57.529;0;0;0;0;0;25.589;183;0;1.460;40.882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.882;53.324;53.384;-1.196;0;0;1.896;334;0;0;0;0;0;0;0;0;0;2.230;2.251;949;-2.120;-4.227;-369;0;325;-90;-1.051;0;-1.051;-145;0;-1.196;0;0;201403;41,9;2,7;;
10694628;N;C H B - CIA HIPOT. BRASILEIRA;I;2;;201403;NATAL;RN;91.361;91.361;5.092;0;27.792;10.577;0;43.699;-2.064;0;4.494;229;0;1.543;71.835;0;0;0;0;0;0;0;0;37.782;37.782;0;0;30.643;0;3.409;19.527;19.527;-1.562;1.377;0;889;0;0;0;0;-799;0;0;0;0;-1.479;-12;19;0;-856;-1.230;-79;0;610;-14;-1.562;0;-1.562;0;0;-1.562;0;0;201403;29,8;7,9;;
32206435;N;SUL AMERICA INVEST DTVM S.A.;I;2;;201403;SAO PAULO;SP;87.609;87.609;25;0;59.852;0;0;0;0;0;26.930;136;0;666;47.095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47.095;40.515;40.473;4.627;0;0;1.576;0;0;0;0;0;0;0;0;0;0;1.576;15.026;0;-3.615;-2.661;-1.184;0;1.043;-566;9.619;9;9.628;-4.440;-560;4.627;0;0;201403;25,5;1,6;;
53146221;N;FAMILIA PAULISTA CI S.A.;I;2;;201403;SANTOS;SP;86.488;86.488;85;53.149;6.282;25.514;0;569;-20;0;191;45;0;671;77.354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77.354;9.133;9.133;98;16;0;982;0;0;240;0;-972;0;0;0;0;31;297;0;0;-477;-1.331;-100;0;1.788;-44;133;4;137;-37;0;98;0;0;201403;10,2;7,4;;
17315359;N;SITA SCCVM S.A.;I;2;;201403;BELO HORIZONTE;MG;82.762;82.762;44;6.369;48.826;0;0;18.239;0;0;8.221;0;0;1.063;21.983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.983;60.779;50.524;1.002;865;0;808;32;0;0;0;0;0;0;0;0;0;1.705;642;320;-601;-337;-203;0;5;-1;1.530;0;1.530;-525;0;1.002;0;0;201403;168,4;0,7;;
58158387;N;DIRECAO S.A. CFI;I;2;;201403;SANTOS;SP;76.665;76.665;699;0;35.828;0;0;43.946;-7.595;0;3.631;0;0;156;5.424;0;0;0;0;0;0;0;0;0;0;0;0;373;0;5.051;71.241;71.241;-1.701;2.943;0;841;0;0;0;0;0;-4;0;0;0;-3.952;-172;0;0;-433;-389;-197;0;258;-11;-944;3;-941;-760;0;-1.701;0;0;201403;37,4;0,2;;
13434335;N;OCTO CTVM S.A.;I;2;;201403;SAO PAULO;SP;74.417;74.417;43;62.983;1.632;0;0;824;0;0;6.811;363;0;1.760;67.358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67.358;7.059;7.059;-1.065;122;0;1.640;0;0;0;0;0;0;0;0;0;0;1.762;413;3.711;-1.976;-4.506;-490;0;78;-56;-1.064;0;-1.064;0;0;-1.065;0;0;201403;23,1;24,9;;
36321990;N;AGORACRED S/A SCFI;I;2;;201403;VITORIA;ES;72.369;72.369;1.973;803;0;0;0;83.643;-19.580;0;2.751;53;2;2.724;65.142;0;0;0;0;0;0;0;0;61.924;61.924;0;0;117;0;3.102;7.227;7.227;604;11.294;0;19;0;0;0;0;-1.512;-4;0;0;0;-5.585;4.212;1.076;0;-643;-1.696;-572;0;0;-483;1.894;0;1.894;-1.290;0;604;0;0;201403;11;37,7;;
9473806;N;TODESCREDI S/A - CFI;I;2;;201403;BENTO GONCALVES;RS;72.325;72.325;1.642;0;0;0;0;68.736;-6.563;0;6.841;1.628;0;41;55.701;0;0;0;0;0;0;0;0;53.730;53.730;0;0;0;0;1.971;16.624;16.624;-894;3.554;0;0;0;0;0;0;-1.366;0;0;0;0;-1.750;438;120;0;-305;-339;-239;0;14;-137;-448;0;-448;-447;0;-894;0;0;201403;25,4;0,2;;
51860;N;COMPANHIA PROVINCIA DE CREDITO IMOBILIARIO;C;2;2;201402;PORTO ALEGRE;RS;70.744;70.744;2.548;45.919;25;2.005;0;5.485;-304;339;14.541;159;0;365;60.125;0;0;0;0;0;0;0;0;1.863;1.863;0;0;0;0;58.263;10.619;7.521;-287;727;0;561;0;0;16;0;-30;0;0;0;0;-103;1.171;232;0;-331;-1.208;-60;0;74;-162;-284;-3;-287;0;0;-287;0;0;201309;0;3,9;;
4230630;N;JBCRED S.A. SCME;I;2;3;201403;SAO PAULO;SP;69.165;69.165;14.625;0;24.092;0;0;37.010;-9.083;0;1.466;16;0;1.038;9.725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.725;59.440;;5.041;16.247;0;529;0;0;0;0;0;0;0;0;0;-3.081;13.695;0;0;-1.513;-2.822;-790;0;1;-709;7.862;0;7.862;-2.821;0;5.041;0;0;;;;;
33968066;N;UM INVESTIMENTOS S/A CTVM;I;2;;201403;RIO DE JANEIRO;RJ;66.875;66.875;38;4.260;21.562;0;0;0;0;0;35.979;715;0;4.321;50.595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50.595;16.281;16.048;255;1.104;0;527;2;0;0;0;0;0;0;0;0;-178;1.455;6.418;0;-2.545;-7.550;-383;0;3.018;-99;314;0;314;-61;0;255;0;0;201403;16,7;26,8;;
13178690;N;AF ESTADO DE PERNAMBUCO S.A.;I;1;;201403;RECIFE;PE;66.302;66.302;486;0;42.110;0;0;23.018;-679;0;533;33;0;800;1.074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.074;65.228;65.710;-777;818;0;1.011;0;0;0;0;0;0;0;0;0;-267;1.562;0;29;-897;-1.381;-93;0;4;0;-776;0;-776;0;0;-777;0;0;201403;277,8;1,2;;
50885;N;BROOKFIELD;C;3;;201403;RIO DE JANEIRO;RJ;65.320;65.320;132;0;37.863;0;0;0;0;0;15.484;417;0;11.426;13.468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.468;51.853;42.935;447;303;0;890;0;0;0;0;0;0;0;0;0;0;1.193;312;0;-341;-1.118;-45;148;1.906;-1.582;473;0;473;-26;0;447;0;0;201403;41,6;26,6;;
61769790;N;WALPIRES S.A. CCTVM;I;2;;201403;SAO PAULO;SP;62.940;62.940;83;6.600;14.194;0;0;0;0;0;35.936;4.017;0;2.110;50.355;0;0;0;0;0;0;0;0;0;0;0;0;0;3.542;46.813;12.585;5.266;-411;0;0;866;-594;0;0;0;0;-95;0;0;0;49;226;1.093;2.059;-448;-3.389;-526;0;633;-182;-534;123;-411;0;0;-411;0;0;201403;11,1;40,1;;
43060029;N;NOVINVEST CVM LTDA;I;2;;201403;SAO PAULO;SP;61.082;61.082;10;1.990;48.929;0;0;0;0;0;6.276;2.161;0;1.716;54.509;0;0;0;0;0;0;0;0;0;0;0;0;0;11.418;43.091;6.573;1.573;3.429;0;0;-3.285;10.684;0;0;0;0;0;0;0;0;-4;7.395;843;0;-891;-1.995;-513;0;510;-1;5.348;0;5.348;-1.919;0;3.429;0;0;201403;1;109,1;;
30829;N;H.H.PICCHIONI;C;2;;201403;BELO HORIZONTE;MG;60.028;60.028;3.428;2.945;20.120;0;753;1.839;0;0;24.592;297;0;6.054;33.132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33.132;26.896;21.721;-526;1;0;770;0;2.705;0;0;0;0;0;0;0;60;3.536;215;242;-2.332;-1.923;-282;0;83;-65;-526;-1;-527;0;0;-526;0;0;201403;31,1;25,4;;
4020986;N;INTERFLOAT HZ CCTVM LTDA.;I;2;;201403;SAO PAULO;SP;58.069;58.069;496;18.417;149;0;0;0;0;0;2.686;3;0;36.318;1.070;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.070;56.999;56.992;-407;0;0;413;0;0;0;0;0;0;0;0;0;0;413;534;0;-337;-889;-124;0;18;-23;-408;0;-408;0;0;-407;0;0;201403;76,4;63,7;;
3882245;N;ALPES CCTVM S/A;I;2;;201403;SAO PAULO;SP;56.823;56.823;616;16.101;27.809;0;0;184;0;0;9.807;225;0;2.081;46.009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46.009;10.814;10.790;-2.771;58;0;818;5;0;0;0;0;0;0;0;0;-1;880;2.607;799;-2.304;-4.293;-396;0;20;-84;-2.771;0;-2.771;0;0;-2.771;0;0;201403;25,9;19,2;;
3848103;N;AGENCIA DE FOMENTO DO RN S.A.;I;1;;201403;NATAL;RN;56.015;56.015;67;0;47.536;0;0;6.087;-1.659;0;1.790;706;0;1.488;25.002;0;0;0;0;0;0;0;0;0;0;0;0;4.627;0;20.375;31.014;31.014;339;182;0;709;0;0;0;0;0;-72;0;0;0;-184;635;737;0;-803;-513;-132;0;570;-170;324;15;339;0;0;339;0;0;201403;51,1;4,8;;
15213192;N;TRADICAO S/A CI;I;2;3;201403;RIO DE JANEIRO;RJ;53.199;53.199;4;0;0;33.007;0;6.455;-1.106;0;14.797;6;0;36;46.889;0;0;0;0;0;0;0;0;0;0;0;0;3.025;0;43.864;6.310;6.302;-266;722;0;3;0;0;0;0;0;-399;0;0;0;-191;135;0;0;-456;-292;-1;0;469;-122;-267;2;-265;0;0;-266;0;0;201403;;0,5;;
62169875;N;EASYNVEST - TÍTULO CV SA;I;2;;201403;SAO PAULO;SP;52.474;52.474;78;0;45.560;0;0;846;0;0;5.473;0;0;517;41.019;0;0;0;0;0;0;4.700;0;0;0;0;0;0;0;36.319;11.455;11.461;-684;99;0;1.081;0;0;0;0;-70;0;0;0;0;0;1.110;108;875;-1.288;-1.318;-192;0;21;0;-684;0;-684;0;0;-684;0;0;201403;62,4;4,5;;
4160039;N;MAPFRE DTVM S.A.;I;3;;201403;SAO PAULO;SP;50.278;50.278;287;0;43.385;0;0;0;0;0;3.692;674;0;2.240;17.453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.453;32.824;32.824;3.217;0;0;1.246;0;0;0;0;0;0;0;0;0;0;1.246;11.839;0;-3.314;-3.652;-853;0;1.335;-11;6.590;3;6.593;-1.994;-1.383;3.217;0;0;201403;16,7;6,8;;
10372647;N;DOMUS CH;I;2;;201403;RIO DE JANEIRO;RJ;48.069;48.069;20;11.750;1.629;51;0;9.712;-762;2.606;23.635;1.700;0;332;26.513;0;0;0;0;0;0;0;0;1.208;1.208;1;0;13.470;0;11.836;21.555;8.933;-1.253;219;0;303;0;0;0;0;-29;0;0;0;16;-386;123;981;0;-1.003;-1.195;-134;0;19;-83;-1.292;40;-1.252;0;0;-1.253;0;0;201403;33,3;3,7;;
25674235;N;MUNDINVEST S.A. - CCVM;I;2;;201403;BELO HORIZONTE;MG;47.747;47.747;70;13.351;30.375;0;0;0;0;0;3.091;0;0;860;13.193;0;0;0;0;0;0;0;0;0;0;0;0;0;8.310;4.884;34.554;34.897;126;157;0;710;14;0;0;0;0;0;0;0;0;0;881;489;112;-684;-414;-161;0;6;-18;211;0;211;-84;0;126;0;0;201403;284,2;0,4;;
5351887;N;MÚLTIPLA CFI S/A;I;2;;201403;FORTALEZA;CE;46.811;46.811;928;5.455;0;0;0;38.938;-2.529;0;167;3.757;0;95;40.744;0;0;0;30.601;0;30.601;0;0;8.076;8.076;0;0;0;0;2.067;6.067;6.067;-1.263;2.629;0;46;0;0;0;0;-1.152;0;0;0;0;-904;619;0;94;-525;-1.082;-76;0;0;-68;-1.038;-225;-1.263;0;0;-1.263;0;0;201403;12,1;0,8;;
58506221;N;TENDÊNCIA CCTVM LTDA;I;2;;201403;SAO PAULO;SP;46.657;46.657;2;15.112;21.891;0;0;0;0;0;9.302;40;0;310;25.942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.942;20.715;20.715;-165;0;0;964;0;0;0;0;0;0;0;0;0;0;964;859;0;-1.042;-793;-145;0;137;-145;-165;0;-165;0;0;-165;0;0;201403;57;1,5;;
10769660;N;AFAL;I;1;;201403;MACEIO;AL;43.714;43.714;225;0;37.864;0;0;5.156;-219;0;58;3;0;627;8.428;0;0;0;0;0;0;0;0;0;0;0;0;2.005;0;6.423;35.286;35.364;348;335;0;777;0;0;0;0;0;-32;0;0;0;-79;1.001;0;0;-564;-330;-52;0;458;-28;485;0;485;-138;0;348;0;0;201403;90;1,8;;
5956581;N;ATRIA S.A. - CFI;I;2;;201403;ARAUCARIA;PR;42.935;42.935;85;5.390;0;0;0;110.335;-73.350;0;0;475;0;0;44.383;0;0;0;0;0;0;0;0;34.422;34.422;0;0;0;0;9.961;-1.448;-1.448;-19.742;1.355;0;145;0;0;0;0;-819;0;0;0;0;-20.022;-19.341;0;9;-17;-404;-44;0;55;-195;-19.937;195;-19.742;0;0;-19.742;0;0;201403;-2,6;0;;
18810553;N;FINSOL SCMEPP S.A.;I;3;3;201403;RECIFE;PE;42.355;42.355;3.731;0;7.436;0;0;30.801;-154;0;496;0;0;46;31.797;0;0;7.720;0;0;7.720;0;0;0;0;0;0;21.294;0;2.783;10.558;;-3.457;1.200;0;278;0;0;0;0;-20;-294;0;0;0;-154;1.010;1.130;0;-4.037;-1.398;-159;0;1;-2;-3.455;0;-3.455;0;0;-3.457;0;0;;;;;
61973863;N;ESC LEROSA S.A. CV;I;2;;201403;SAO PAULO;SP;41.217;41.217;1.623;6.099;20.908;0;0;0;0;0;6.280;0;0;6.308;17.012;0;0;0;0;0;0;0;0;0;0;0;0;0;8;17.004;24.204;23.965;-1.470;0;0;2.124;-1.624;63;0;0;0;0;0;0;0;0;563;894;0;-1.312;-1.362;-259;0;6;0;-1.470;0;-1.470;0;0;-1.470;0;0;201403;33,3;26,3;;
9512542;N;CODEPE CORRETORA DE VAL. S.A.;I;2;;201403;RECIFE;PE;39.963;39.963;1.252;459;35.322;0;0;0;0;0;300;3;0;2.625;1.760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.760;38.203;38.203;-1.792;0;0;-1.334;0;0;0;0;0;0;0;-43;0;0;-1.377;20;0;-190;-282;-45;0;81;-1;-1.794;0;-1.794;0;0;-1.792;0;0;201403;75,5;6,9;;
61723847;N;MAGLIANO S.A. CCVM;I;2;;201403;SAO PAULO;SP;39.549;39.549;207;17.029;1.601;0;0;0;0;0;19.926;20;0;766;25.341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.341;14.208;14.159;52;0;0;540;0;0;0;0;0;0;0;0;0;-2;538;2.104;667;-1.406;-1.645;-296;0;119;-13;68;0;68;-17;0;52;0;0;201403;73,7;5,2;;
4257795;N;NOVA FUTURA DTVM LTDA;I;2;;201403;SAO PAULO;SP;39.469;39.469;87;11.719;16.950;0;0;0;0;0;10.707;0;0;5;29.866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29.866;9.603;9.603;738;0;0;1.718;0;0;0;0;0;0;0;0;0;0;1.718;1.858;433;0;-2.698;-319;0;67;-26;1.033;-1;1.032;-296;0;738;0;0;201403;71,9;0,1;;
33862244;N;BGC LIQUIDEZ DTVM LTDA;I;3;;201403;RIO DE JANEIRO;RJ;38.438;38.438;320;6.299;11.091;0;0;0;0;0;12.675;6.174;0;1.878;25.554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.554;12.884;12.772;-1.688;0;0;1.165;-118;0;0;0;0;0;0;0;0;0;1.047;14.451;0;-1.710;-13.950;-1.216;0;518;-828;-1.688;0;-1.688;0;0;-1.688;0;0;201403;94;14,7;;
61747085;N;TULLETT PREBON BRASIL S.A. CTVM;I;2;;201403;SAO PAULO;SP;34.638;34.638;163;5.236;14.385;0;0;0;0;0;9.823;3.904;0;1.127;11.299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.299;23.339;23.339;486;0;0;1.860;105;0;0;0;0;0;0;0;0;0;1.965;8.394;171;-1.565;-7.157;-935;0;98;-3;968;0;968;-320;-161;486;0;0;201403;32,9;4,8;;
3881423;N;SOCINAL S.A. CFI;I;2;;201403;ARARUAMA;RJ;34.326;34.326;1.013;1.250;0;0;0;31.952;-851;0;909;0;0;54;19.131;0;0;0;13.891;0;13.891;0;0;3.203;3.203;0;0;0;0;2.037;15.195;15.625;575;1.966;0;25;0;0;0;0;-467;0;0;0;0;-70;1.454;0;0;-163;-236;-101;0;41;0;995;0;995;-420;0;575;0;0;201402;30,3;0,4;;
32648370;N;FAIR CC S.A.;I;2;;201403;SAO PAULO;SP;33.711;33.711;13.215;758;6.117;0;0;0;0;0;13.070;87;0;464;26.758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.758;6.953;6.953;66;0;0;73;0;4.731;0;0;0;0;0;0;0;0;4.804;5.035;0;-1.661;-6.717;-997;0;0;-333;131;0;131;-64;0;66;0;0;201403;14;6,2;;
35945542;N;LARCKY SCI S.A.;I;2;;201403;SAO PAULO;SP;32.886;32.886;15;0;0;101;0;0;0;0;32.110;0;0;660;12.758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.758;20.127;20.123;-206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-109;-82;0;0;0;-16;-207;0;-207;0;0;-206;0;0;201403;61,2;3,3;;
12599971;N;CREDITÁ S.A. CFI;I;2;;201403;PORTO ALEGRE;RS;32.756;32.756;230;0;7.024;0;0;26.285;-1.766;0;915;0;0;68;21.770;0;0;0;19.064;0;19.064;0;0;1.970;1.970;0;0;0;0;736;10.986;10.986;237;2.302;0;164;0;0;0;0;-571;0;0;0;0;-796;1.099;30;20;-351;-240;-107;0;0;-4;447;0;447;-209;0;237;0;0;201403;994,6;0,6;;
15107963;N;CLEAR CTVM;I;2;;201403;SAO PAULO;SP;31.452;31.452;304;4.999;20.254;0;0;147;0;0;3.532;44;0;2.171;23.548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.548;7.904;6.755;-49;36;0;554;59;0;0;0;0;0;0;0;0;0;649;197;1.803;-847;-1.541;-233;0;11;-88;-49;0;-49;0;0;-49;0;0;201403;38;32,1;;
91669747;N;FINANSINOS S.A. CFI;I;2;;201403;NOVO HAMBURGO;RS;28.701;28.701;290;3.736;4.909;0;0;17.653;-652;0;1.327;50;0;1.389;6.898;0;0;0;0;0;0;0;0;4.578;4.578;0;0;0;0;2.320;21.803;21.803;163;1.408;0;148;0;0;0;0;-101;0;0;0;0;-26;1.429;0;106;-853;-315;-84;0;16;-32;267;1;268;-104;0;163;0;0;201403;66,2;6,4;;
11760553;N;GAZINCRED S.A. SCFI;I;2;;201403;DOURADINA;PR;28.560;28.560;132;0;0;0;0;29.296;-921;0;1;0;0;52;10.630;0;0;0;0;0;0;0;0;8.921;8.921;0;0;0;0;1.709;17.930;19.805;38;1.841;0;0;0;0;0;0;-227;0;0;0;0;-708;906;72;0;-204;-159;-91;0;0;0;524;0;524;-487;0;38;0;0;201403;61,5;0,3;;
1788147;N;H.COMMCOR DTVM LTDA.;I;2;;201403;SAO PAULO;SP;28.416;28.416;11;6.962;12.052;0;0;0;0;0;8.369;59;0;964;15.878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.878;12.538;12.534;-74;0;0;361;0;0;0;0;0;0;0;0;0;0;361;3.027;0;-624;-2.263;-713;0;138;0;-74;0;-74;0;0;-74;0;0;201403;46,3;7,7;;
6339468;N;GRAZZIOTIN FINANCIADORA SA CFI;I;2;;201403;PASSO FUNDO;RS;28.128;28.128;193;0;0;0;0;28.576;-642;0;0;0;0;0;6.695;0;0;0;0;0;0;0;0;5.777;5.777;0;0;0;0;917;21.433;21.433;830;1.728;0;0;0;0;0;0;-42;0;0;0;0;-112;1.574;0;26;-228;-110;-84;0;124;0;1.302;0;1.302;-471;0;830;0;0;201403;424,6;0;;
73622748;N;B & T ASSOCIADOS CC LTDA.;I;2;;201403;RIO DE JANEIRO;RJ;26.987;26.987;16.011;1.441;0;0;0;0;0;0;8.174;217;0;1.143;18.262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.262;8.725;8.504;1.489;0;0;25;0;14.727;0;0;0;0;0;0;0;11;14.763;1.634;0;-1.295;-12.414;-859;364;5;-4;2.194;-26;2.168;-647;-31;1.489;0;0;201403;18;12,2;;
5474540;N;AG. FOMENTO ESTADO DO TOCANTINS;I;1;;201403;PALMAS;TO;26.872;26.872;2;0;19.490;0;0;7.643;-596;0;109;31;0;193;561;0;0;0;0;0;0;0;0;0;0;0;0;267;0;293;26.311;26.311;38;512;0;448;0;0;0;0;0;0;0;0;0;-80;880;0;14;-497;-267;-45;0;4;-11;78;0;78;-38;0;38;0;0;201403;91,8;0,7;;
68757681;N;SOLIDUS S.A. CCVM;I;2;;201403;PORTO ALEGRE;RS;26.797;26.797;811;8.504;10.993;0;0;0;0;0;5.807;24;0;659;15.271;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.271;11.526;11.526;-92;0;0;428;0;0;0;0;0;0;0;0;0;0;428;1.122;0;-707;-838;-97;0;2;-2;-92;0;-92;0;0;-92;0;0;201403;60,4;2,4;;
3014007;N;INFINITY CCTVM S.A.;I;2;;201403;SAO PAULO;SP;26.419;26.419;32;0;24.759;0;0;0;0;0;709;18;0;901;22.864;0;0;0;0;0;0;0;0;0;0;0;0;0;20.664;2.200;3.555;3.408;1.305;0;0;348;-89;0;0;0;0;0;0;0;0;0;259;6.651;0;-495;-3.542;-689;0;171;-181;2.174;0;2.174;-869;0;1.305;0;0;201403;12,3;24,3;;
6284531;N;AGÊNCIA DE FOMENTO MATO GROSSO;I;1;;201403;CUIABA;MT;26.123;26.123;269;0;6.885;0;0;15.124;-933;0;1.798;16;0;2.963;6.754;0;0;0;0;0;0;0;0;0;0;0;0;5.263;0;1.490;19.369;19.369;-406;541;0;146;0;0;0;0;0;-50;0;0;0;-258;379;2.373;0;-1.804;-1.183;-266;0;108;-9;-402;32;-370;-35;0;-406;0;0;201403;1.251,70;15,3;;
76616978;N;OMAR CAMARGO CCV LTDA;I;2;;201403;CURITIBA;PR;24.327;24.327;433;1.671;14.207;0;0;0;0;0;5.919;11;0;2.086;13.415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.415;10.911;10.902;-171;0;0;837;0;0;0;0;0;0;0;0;0;0;837;254;638;-763;-1.072;-131;0;1;-53;-289;117;-172;0;0;-171;0;0;201403;88,1;18;;
62280490;N;DIBRAN DTVM LTDA;I;2;;201403;SAO PAULO;SP;22.568;22.568;70;0;22.269;0;0;0;0;0;41;0;0;188;631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;631;21.937;21.937;-674;0;0;472;100;12;0;0;0;0;0;0;0;0;584;47;0;-236;-253;-38;0;1;-4;101;-740;-639;-34;0;-674;0;0;201403;291,5;0,9;;
61729133;N;TALARICO CCTM LTDA;I;2;;201403;SAO PAULO;SP;22.520;22.520;179;1.401;16.657;0;0;0;0;0;1.470;0;0;2.814;1.577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.577;20.943;20.943;-352;0;0;487;2;0;0;0;0;0;0;0;0;0;489;124;0;-320;-569;-87;0;4;0;-359;7;-352;0;0;-352;0;0;201403;108,1;13,4;;
