50 Maiores Bancos e o Consolidado do Sistema Financeiro Nacional;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arquivo Completo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data-base: Dezembro/2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Balancetes processados até:30/03/2015
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CI;TCB;Instituições;TD;TC;Obs;Data;Cidade;UF;Ativo Total (-);Ativo;Disponibilidades;Aplicações;TVM e Instrumentos;Relações;Relações;Oper, Créd, e Arrend, Mercantil;;Coobrigações em;Outros;Outros;Imobilizado de;Permanente;Passivo;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Captações no;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Relações;Relações;Obrigações por;Instrumentos Financeiros;Outras Obrigações e;Patrimônio;PR nível 1;Lucro;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Resultado;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Resultado;Resultado não;Resultado antes;IR e;Particip,;Lucro;Nº de;Nº de;Data DLO;Índice de;Índice de ; ;
4158581;B-III;CECM BANC JUIZ DE FORA                                      ;I;2;;201412;JUIZ DE FORA;MG;534;534;24;0;0;0;0;507;-3;0;1;0;0;5;189;0;0;0;180;0;180;0;0;0;0;0;0;0;0;9;345;345;23;78;0;0;0;0;0;0;-16;0;0;0;0;4;66;0;0;-9;-34;0;0;0;0;23;0;23;0;0;23;0;0;201412;88,8;1,5;;
59301762;B-III;CECM EMPR FLAMMA AUTOMOTIVA                                 ;I;2;;201412;POUSO ALEGRE;MG;528;528;69;0;0;0;0;449;-2;0;10;0;0;2;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;501;501;-5;75;0;0;0;0;0;0;-1;0;0;0;0;0;74;0;0;-61;-24;0;0;5;0;-6;0;-6;0;0;-5;0;0;201412;138,9;0,4;;
5419025;B-III;EDUCREDI                                                    ;I;2;;201412;PORTO ALEGRE;RS;527;527;8;0;0;162;0;177;-8;0;24;0;0;164;307;0;0;0;171;0;171;0;0;0;0;0;0;101;0;35;220;219;-16;79;0;0;0;0;0;0;-10;-6;0;0;0;-4;59;0;0;-57;-42;0;0;25;-1;-16;0;-16;0;0;-16;0;0;201412;62,9;1,1;;
2931166;B-III;CECMF DO GR.PROGRESSO LTDA                                  ;I;2;;201412;TRES RIOS;RJ;527;527;29;0;0;0;0;343;-11;0;165;0;0;1;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;476;476;4;46;0;0;0;0;0;0;-1;0;0;0;0;-4;41;0;0;-10;-27;0;0;0;0;4;0;4;0;0;4;0;0;201412;113,2;0,1;;
1346674;B-III;CECM EMPR ALCOA                                             ;I;2;;201412;SANTO ANDRE;SP;526;526;278;0;0;0;0;253;-22;0;13;0;0;4;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;419;415;3;67;0;0;0;0;0;0;-1;0;0;0;0;0;66;1;0;-47;-21;0;0;4;0;3;0;3;0;0;3;0;0;201412;171,4;0,5;;
5370947;B-III;CCR AF E ES DE RIO VERDE                                    ;I;2;;201412;RIO VERDE;GO;510;510;2;0;116;210;0;178;-30;0;30;0;0;4;223;132;0;0;68;0;201;0;0;0;0;0;0;0;0;22;287;287;1;53;0;9;0;0;0;0;-2;0;0;0;0;-26;34;0;7;-23;-32;0;0;18;-4;0;0;0;0;0;1;0;0;201412;61;1,3;;
5853210;B-III;CCR IRECÊ                                                   ;I;2;;201412;IRECE;BA;506;506;1;0;199;0;0;347;-62;0;19;0;0;2;378;310;0;0;58;0;368;0;0;0;0;0;0;0;0;10;128;128;30;84;0;5;0;0;0;0;-4;0;0;0;0;12;97;26;11;-53;-53;0;0;3;0;31;0;31;0;0;30;0;0;201412;28,1;1,5;;
2541707;B-III;CECM FUNC BULK MOLDING                                      ;I;2;;201412;RIO CLARO;SP;496;496;25;0;0;16;0;438;-42;0;33;0;0;25;54;0;0;0;42;0;42;0;0;0;0;0;0;6;0;6;441;441;-38;76;0;0;0;0;0;0;-3;-1;0;0;0;-8;64;0;0;0;-69;0;0;3;-35;-37;0;-37;0;0;-38;0;0;201412;121,3;0,3;;
3165497;B-III;CECMF DA SANEPAR                                            ;I;2;;201412;CASCAVEL;PR;473;473;19;115;0;0;0;341;-3;0;0;0;0;0;163;9;0;0;99;0;108;0;0;0;0;0;0;0;0;55;310;310;16;84;0;4;0;0;0;0;-5;0;0;0;0;-8;75;0;0;-38;-21;-1;0;0;0;15;0;15;0;0;16;0;0;201412;98,5;0;;
968834;B-III;CECM SERV GOIÁS FERTILIZANTES                               ;I;2;;201412;CATALAO;GO;421;421;4;0;0;0;0;421;-13;0;0;0;0;9;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;414;414;4;50;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;-46;0;0;0;0;4;0;4;0;0;4;0;0;201412;131;2,2;;
2825208;B-III;CECMF DA EVANIL - COOFE                                     ;I;2;;201412;NOVA IGUACU;RJ;415;415;50;0;0;0;0;292;-13;0;69;0;0;18;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;400;400;-5;52;0;0;0;0;0;0;0;0;0;0;0;-9;43;0;0;-30;-20;0;0;2;0;-5;0;-5;0;0;-5;0;0;201412;135;4,5;;
5094985;B-III;CCR ECON SOLID DO PAJEU                                     ;I;2;;201412;TABIRA;PE;407;407;31;51;79;0;0;243;-8;0;1;0;0;10;259;26;0;0;215;0;241;0;0;0;0;0;0;0;0;18;147;147;15;57;0;2;0;0;0;0;-11;0;0;0;0;1;49;1;0;-32;-21;0;0;19;0;16;0;16;0;0;15;0;0;201412;50,9;6,5;;
27669753;B-III;CECME TEADIT E OUTRAS EMP.ASSO                              ;I;2;;201412;RIO DE JANEIRO;RJ;403;403;21;44;0;0;0;266;-15;0;86;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;372;372;-1;34;0;3;0;0;0;0;-1;0;0;0;0;3;39;0;0;-27;-17;-2;0;5;0;-2;0;-2;0;0;-1;0;0;201412;129;0,1;;
20833992;B-III;CCM EMPR CENT UNIV NEWTON PAIV                              ;I;2;;201412;BELO HORIZONTE;MG;384;384;99;0;0;0;0;252;-25;0;39;0;0;19;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;378;378;2;49;0;0;0;0;0;0;-1;0;0;0;0;-31;17;0;0;-40;-73;0;0;120;-19;5;-3;2;0;0;2;0;0;201412;152,2;5,1;;
9244973;B-III;CCR PROD AGR PEC                                            ;I;2;;201412;POCO VERDE;SE;345;345;6;0;81;11;0;223;-12;0;11;0;0;25;223;5;0;0;139;0;144;0;0;0;0;0;0;53;0;26;122;122;-2;47;0;3;0;0;0;0;-3;-2;0;0;0;-7;38;4;3;-27;-15;-1;0;1;-6;-3;0;-3;0;0;-2;0;0;201412;43,8;6,3;;
8087331;B-III;CCR INT SOL ARARIPE                                         ;I;2;;201412;OURICURI;PE;339;339;1;0;126;0;0;253;-45;0;1;0;0;3;292;178;0;0;102;0;280;0;0;0;0;0;0;0;0;11;48;48;19;36;0;3;0;0;0;0;-5;0;0;0;0;-23;11;0;0;-3;-12;-3;0;1;-5;-11;30;19;0;0;19;0;0;201412;16,7;4,8;;
16348005;B-III;CCR ILHEUS                                                  ;I;2;;201412;ILHEUS;BA;329;329;36;0;185;0;0;121;-29;0;9;1;0;6;160;74;0;0;75;0;149;0;0;0;0;0;0;0;0;11;169;169;9;68;0;7;0;0;0;0;-4;0;0;0;0;-2;69;29;0;-53;-48;-4;0;16;0;9;0;9;0;0;9;0;0;201412;60,4;3,4;;
33370172;B-III;CECME COSAN ALIMENTOS                                       ;I;2;;201412;RIO DE JANEIRO;RJ;294;294;27;219;0;0;0;37;-6;0;17;0;0;1;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;201;201;-56;10;0;5;0;0;0;0;-1;0;0;0;0;0;14;0;0;-57;-21;0;0;7;0;-57;0;-57;0;0;-56;0;0;201412;222,5;0,7;;
10548608;B-III;CC UESC                                                     ;I;2;;201412;ILHEUS;BA;277;277;18;0;18;0;0;239;-6;0;7;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;273;273;6;17;0;0;0;0;0;0;-1;0;0;0;0;0;16;0;0;0;-10;0;0;0;-1;5;0;5;0;0;6;0;0;201412;133,7;0;;
5533128;B-III;CCR ECOSOL/SERRA GERAL                                      ;I;2;;201412;CACULE;BA;277;277;6;2;19;0;0;232;-1;0;0;0;0;19;212;8;0;0;196;0;204;0;0;0;0;1;0;0;0;7;66;66;64;32;0;4;0;0;0;0;-11;0;0;0;0;0;25;0;0;-13;-9;-4;0;2;-22;-21;85;64;-1;0;64;0;0;201412;30,9;27,9;;
71491609;B-III;CECM BANC SOROCABA                                          ;I;2;;201412;SOROCABA;SP;272;272;25;0;95;0;0;154;-9;0;5;0;0;2;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;256;256;-2;19;0;6;0;0;0;0;0;0;0;0;0;-9;16;0;0;0;-18;0;0;0;0;-2;0;-2;0;0;-2;0;0;201412;118,6;0,8;;
6036510;B-III;CCR INT SOL TRIUNFO                                         ;I;2;;201412;FLORES;PE;269;269;2;0;96;1;0;171;-19;0;2;12;0;5;149;9;0;0;85;0;94;0;0;0;0;1;0;49;0;5;120;120;5;34;0;1;0;0;0;0;-5;-2;0;0;0;-3;25;0;0;-6;-19;-5;0;1;-15;-19;25;6;0;0;5;0;0;201412;52,1;3,5;;
5644916;B-III;CCR NORTE DO ITAPICURU                                      ;I;2;;201412;JAGUARARI;BA;265;265;4;0;33;3;0;242;-19;0;2;0;0;0;107;8;0;0;29;0;37;0;0;0;0;1;0;60;0;9;158;158;-9;39;0;1;0;0;0;0;-2;-3;0;0;0;-4;31;2;8;-22;-18;-1;0;3;-14;-11;0;-11;0;0;-9;0;0;201412;76,5;0;;
3973743;B-III;CECME.IND.ALIM.REG.GR.VIT.ES                                ;I;2;;201412;VITORIA;ES;237;237;7;0;0;0;0;124;-1;0;2;0;0;106;129;0;0;0;3;0;3;0;0;0;0;0;0;57;0;69;108;108;-31;20;0;0;0;0;0;0;-1;-4;0;0;0;1;16;0;0;-25;-25;-2;0;6;0;-30;0;-30;0;0;-31;0;0;201412;53,8;17,8;;
8658915;B-III;CCR AGR FAM TRAB RURAIS PE                                  ;I;2;;201412;BOM CONSELHO;PE;223;223;4;0;41;0;0;242;-64;0;0;0;0;1;70;1;0;0;56;0;57;0;0;0;0;0;0;0;0;12;154;154;-8;53;0;1;0;0;0;0;-3;0;0;0;0;-41;10;0;0;-3;-12;-1;0;0;-2;-8;0;-8;0;0;-8;0;0;201412;88;0,3;;
25691478;B-III;CC EMPR SOBRAL INVICTA                                      ;I;2;;201412;POUSO ALEGRE;MG;197;197;5;0;0;0;0;188;-1;0;5;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;190;190;3;21;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;-16;-12;0;0;10;0;3;0;3;0;0;3;0;0;201412;130,3;0;;
10719496;B-III;CECM TRAB IND METAL S LEOPOLDO                              ;I;2;;201412;SAO LEOPOLDO;RS;193;193;1;0;31;0;0;172;-38;0;8;0;0;18;88;0;0;0;79;0;79;0;0;0;0;0;0;0;0;8;105;105;-4;39;0;0;0;0;0;0;-4;0;0;0;0;-6;29;0;0;-14;-22;-1;0;4;0;-4;0;-4;0;0;-4;0;0;201412;73,9;16,8;;
21464557;B-III;CECM EMP IND  METAL  MAT ELET                               ;I;2;;201412;;;192;192;11;0;0;0;0;189;-22;0;13;0;0;2;23;0;0;0;2;0;2;0;0;0;0;0;0;0;0;22;169;169;-4;49;0;0;0;0;0;0;-1;0;0;0;0;-10;38;0;0;-30;-28;0;0;16;0;-4;0;-4;0;0;-4;0;0;201412;119,4;0,9;;
17015842;B-III;CCRES DE CODAJÁS - CODCRED                                  ;I;2;;201412;CODAJAS;AM;140;140;18;0;61;0;0;59;-1;0;0;0;0;2;108;3;0;0;105;0;108;0;0;0;0;0;0;0;0;0;32;32;-1;10;0;1;0;0;0;0;-2;0;0;0;0;-1;8;0;7;-6;-14;0;0;5;-1;-1;0;-1;0;0;-1;0;0;201412;29,6;6,9;;
33916883;B-III;CECME GRUPO BEZERRA MELLO LTDA                              ;I;2;;201412;RIO DE JANEIRO;RJ;131;131;18;0;0;0;0;90;-1;0;22;0;0;2;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;119;119;-2;20;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;-23;-17;-1;0;18;0;-3;0;-3;0;0;-2;0;0;201412;126,2;1,6;;
9274146;B-III;CCR AGRICUL. FAMILIAR IBIÚNA                                ;I;2;2;201409;;;98;98;7;0;4;2;0;62;-11;0;30;0;0;3;107;32;0;0;69;0;100;0;0;0;0;1;0;0;0;5;-8;-8;-17;5;0;0;0;0;0;0;-2;0;0;0;0;-1;2;0;1;-7;-19;0;0;6;0;-17;0;-17;0;0;-17;0;0;201411;-14,2;100;;
5871212;B-III;CECM EMPREGADOS DA SUPPORT                                  ;I;2;;201412;;;47;47;21;0;0;0;0;91;-65;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;29;29;-45;5;0;0;0;0;0;0;0;0;0;0;0;-23;-18;0;0;0;-24;0;0;0;-1;-43;0;-43;0;0;-45;0;0;201412;123,7;0;;
5413161;B-III;CCR ECONOM SOLIDARIA PETROLINA                              ;I;2;;201412;PETROLINA;PE;46;46;45;0;0;0;0;1;0;0;0;0;0;0;39;6;0;0;28;0;34;0;0;0;0;0;0;0;0;5;8;8;32;0;0;0;0;0;0;0;-1;0;0;0;0;0;-1;6;0;-6;-6;-1;0;1;-1;-8;40;32;0;0;32;0;0;201412;79,4;0;;
5742404;B-III;CCM MIL ATIVA RESERVA F.ARMADA                              ;I;2;;201412;SAO VICENTE;SP;44;44;4;0;0;0;0;12;0;0;29;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;43;43;-18;4;0;0;0;0;0;0;-1;0;0;0;0;4;7;0;0;0;-25;0;0;0;0;-18;0;-18;0;0;-18;0;0;201412;112,1;0;;
8197413;B-III;COCRESCE                                                    ;I;2;;201412;QUIXADA;CE;41;41;0;0;23;0;0;17;-1;0;0;0;0;1;43;9;0;0;14;0;23;0;0;0;0;0;0;11;0;8;-2;-2;26;10;0;1;0;0;0;0;-2;0;0;0;0;0;9;0;0;-12;-7;-1;0;0;-2;-13;40;27;0;0;26;0;0;201412;-8;100;;
8418804;B-III;CC SOL AGR FAM OESTE POTIGUAR                               ;I;2;2;201409;APODI;RN;17;17;8;0;0;0;0;9;-4;0;0;0;0;4;46;33;0;0;4;0;37;0;0;0;0;3;0;0;0;7;-29;-29;0;8;0;0;0;0;0;0;0;0;0;0;0;-3;5;0;0;-1;0;-1;0;1;-4;0;0;0;0;0;0;0;0;201411;-405,5;100;;
33657248;B-IV;BNDES                                                       ;I;1;;201412;RIO DE JANEIRO;RJ;871.410.178;871.410.178;2.651;5.592.573;103.302.156;326.497.288;0;333.429.568;-2.338.928;0;26.202.826;1.566.985;0;77.155.058;840.672.684;0;0;0;0;16.808.363;16.808.363;23.713.037;0;24.147.134;24.147.134;0;118;517.269.568;894.162;257.840.301;30.737.494;66.062.391;3.122.228;33.384.372;0;2.280.330;-688.370;31.273;0;0;-1.067.133;-29.414.174;0;0;0;-669.536;3.856.762;146.695;0;-456.441;-191.121;-351.100;1.462.020;927.737;-716.830;4.677.722;4.280;4.682.002;-1.403.438;-156.335;3.122.228;0;0;201412;16;45,9;;
92816560;B-IV;BD REGIONAL DO EXTREMO SUL                                  ;I;1;;201412;PORTO ALEGRE;RS;13.400.342;13.400.342;1;0;2.001.541;0;0;11.162.934;-347.381;1.967;497.918;50.695;0;34.634;11.332.275;0;0;0;0;0;0;0;0;0;0;0;0;10.706.523;0;625.752;2.068.068;2.022.249;87.526;444.163;0;97.233;0;0;0;0;0;-210.761;0;0;0;-90.481;240.154;19.322;0;-81.849;-23.271;-14.588;0;8.655;-9.236;139.187;4.370;143.557;-56.033;0;87.526;0;0;201412;17,9;1,7;;
38486817;B-IV;BCO DES. DE MG S.A.                                         ;I;1;;201412;BELO HORIZONTE;MG;6.452.366;6.452.366;80.612;150.551;559.734;0;0;5.403.737;-217.838;30.219;359.434;8.823;0;107.314;4.720.004;0;0;14.380;0;0;14.380;0;746.534;0;746.534;0;0;3.469.008;1.161;488.921;1.732.362;1.731.732;37.033;252.614;0;38.261;23.917;14.163;0;0;-44.805;-140.290;0;0;0;-50.935;92.925;22.008;4.175;-45.430;-22.728;-9.471;0;27.070;-23.957;44.592;-1.686;42.906;2.130;-8.002;37.033;0;0;201412;17,6;9,4;;
28145829;B-IV;BCO DES. DO ES S.A.                                         ;I;1;;201412;VITORIA;ES;1.516.654;1.516.654;2.048;206.532;170.327;30.075;0;1.069.742;-46.161;0;55.570;7.234;0;21.288;1.251.817;34.989;0;0;17.764;0;52.752;0;0;0;0;0;0;826.012;0;373.053;264.837;263.816;8.882;30.671;0;24.916;0;0;0;0;-284;-12.963;0;0;0;-5.762;36.578;550;1.202;-19.310;-8.298;-2.109;0;5.630;-1.834;12.409;427;12.836;-3.953;0;8.882;0;0;201412;19,9;10,6;;
655522;N;APE POUPEX                                                  ;I;2;;201412;BRASILIA;DF;5.818.602;5.818.602;2.033;2.186.919;815.799;1.724.559;0;1.059.635;-67.433;0;61.340;837;0;34.913;700.553;0;0;0;0;594.349;594.349;0;0;0;0;0;0;0;0;106.204;5.118.049;652.413;57.017;103.109;0;156.560;0;0;39.468;0;-172.897;0;0;0;0;1.764;128.004;0;1.677;-39.825;-20.632;-11.108;0;5.605;-8.390;55.331;1.686;57.017;0;0;57.017;0;0;201412;37,8;5,4;;
51444;N;PORTO SEGURO                                      ;C;2;;201412;SAO PAULO;SP;4.604.386;4.604.386;54.329;0;271.030;0;0;1.485.640;-225.916;0;3.004.639;9.421;0;5.241;4.147.654;0;0;687.638;0;0;687.638;0;318.390;0;318.390;0;0;0;0;3.141.626;456.732;456.456;85.308;436.847;0;13.685;0;0;0;0;-59.490;0;0;0;0;-171.352;219.690;104.512;47.668;-13.085;-101.063;-27.198;0;28.814;-131.544;127.794;0;127.794;-40.700;-1.788;85.308;0;0;201412;12,7;1,1;;
2885855;N;BADESUL DESENVOLVIMENTO AF/RS                               ;I;1;;201412;PORTO ALEGRE;RS;4.228.961;4.228.961;2.712;0;656.909;0;0;3.599.834;-214.351;0;145.002;3.723;0;35.132;3.452.701;0;0;0;0;0;0;0;0;0;0;0;0;3.346.261;0;106.440;776.260;776.260;-39.645;136.212;0;35.734;0;0;0;0;0;-65.577;0;0;0;-126.467;-20.098;4.763;814;-19.980;-12.161;-4.839;0;4.289;-17.852;-65.064;-25;-65.089;25.444;0;-39.645;0;0;201412;16,1;5,9;;
60779196;N;CREFISA S.A. CFI                                            ;I;2;;201412;SAO PAULO;SP;2.594.317;2.594.317;944;865.590;467.884;0;0;1.462.534;-274.614;0;35.442;53;0;36.484;425.800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;425.800;2.168.517;2.166.256;426.081;1.108.968;0;64.212;0;0;0;0;0;0;0;0;0;-178.493;994.687;0;0;-9.544;-319.999;-57.410;0;97.005;-2.809;701.930;65;701.995;-275.775;-141;426.081;0;0;201412;56,1;1;;
40699;N;PERNAMBUCANAS                                     ;C;2;;201412;SAO PAULO;SP;2.492.028;2.492.028;29.616;24.600;181.915;0;0;1.298.383;-332.653;167.695;1.284.770;0;0;5.398;1.920.285;0;0;227.947;0;0;227.947;0;0;3.748;3.748;0;0;0;0;1.688.591;571.743;538.997;121.138;627.785;0;10.877;0;15;0;0;-13.709;0;0;0;-3.150;-293.292;328.526;1.816;32.655;-33.148;-81.798;-3.574;-52;29.684;-78.202;195.907;1;195.908;-74.770;0;121.138;0;0;201412;18,2;0,6;;
9464032;N;MIDWAY S.A. - SCFI                                          ;I;2;;201412;SAO PAULO;SP;2.467.931;2.467.931;214;301.827;196.122;0;0;1.121.457;-330.462;0;1.178.225;0;0;548;1.746.814;0;0;0;0;0;0;0;0;491.003;491.003;0;0;0;0;1.255.811;721.117;721.117;87.487;448.745;0;19.133;0;26;0;0;-18.219;0;0;0;0;-88.136;361.549;75.419;21.504;-7.996;-113.838;-29.860;0;2.435;-167.106;142.107;90;142.197;-54.570;-140;87.487;0;0;201412;36,2;0,1;;
50940;N;OMNI                                              ;C;2;;201412;SAO PAULO;SP;2.264.495;2.264.495;6.267;292.255;166.894;0;0;1.518.327;-176.128;88.663;224.567;163.486;12.769;56.058;2.016.849;0;0;65.982;433.614;0;499.596;0;0;661.096;661.096;0;0;67.932;0;788.224;247.647;305.206;32.892;604.899;3.375;118.891;917;0;0;0;-136.456;-20.056;-2.149;0;-203.751;-130.677;234.993;18.569;71.191;-14.511;-265.362;-28.745;16.966;30.949;-41.464;22.586;-3.336;19.250;13.642;0;32.892;0;0;201412;17;18,4;;
2332886;N;XP INVESTIMENTOS CCTVM S/A                                  ;I;3;;201412;RIO DE JANEIRO;RJ;1.962.308;1.962.308;5.222;131.156;517.324;0;0;574;0;0;1.269.316;16.814;0;21.901;1.580.275;0;0;0;0;0;0;3.448;0;0;0;0;0;0;0;1.576.827;382.032;369.383;17.432;241;0;79.703;-5.512;0;0;0;-78;-19;0;0;0;0;74.335;98.045;34.366;-26.894;-100.446;-14.624;0;2.034;-7.349;59.467;-693;58.774;-12.238;-29.105;17.432;0;0;201412;24,5;3,6;;
62287735;N;RENASCENCA DTVM LTDA                                        ;I;2;;201412;SAO PAULO;SP;71.858;1.824.749;227;1.755.191;58.318;0;0;0;0;0;9.758;130;0;1.126;1.773.056;0;0;0;0;0;0;1.752.891;0;0;0;0;0;0;0;20.164;51.694;51.694;6.278;0;0;119.721;63;0;0;0;-103.828;0;0;0;0;0;15.956;6.675;0;-3.837;-3.722;-1.418;0;178;-175;13.657;-25;13.632;-2.661;-4.694;6.278;0;0;201412;82,9;2,1;;
51420;N;BMW                                               ;C;3;;201412;SAO PAULO;SP;1.582.321;1.582.321;120.959;17.400;39.754;0;0;1.327.005;-29.212;0;73.819;6.124;24.860;1.612;1.297.279;0;0;718.348;163.617;0;881.966;0;0;0;0;0;0;280.597;3.805;130.911;285.042;282.350;742;84.526;16.629;410;2.614;0;0;0;-37.668;-16.314;-16.007;0;-2.407;-10.044;21.739;613;3.575;-6.184;-13.262;-2.085;0;9.706;-11.501;2.601;-158;2.443;-1.703;0;742;0;0;201412;21,1;0,6;;
3584906;N;AF PARANÁ                                                   ;I;1;;201412;CURITIBA;PR;1.522.298;1.522.298;129;0;663.182;0;0;861.792;-7.929;0;4.013;78;0;1.033;129.408;0;0;0;0;0;0;0;0;0;0;0;0;70.608;0;58.800;1.392.890;1.392.889;38.465;40.793;0;35.650;0;0;0;0;0;-1.445;0;0;0;-2.588;72.410;2.295;45;-11.995;-15.140;-3.724;0;2.754;-832;45.813;0;45.813;-5.520;-1.829;38.465;0;0;201412;81;0,3;;
10663610;N;AF DESENVOLVE SP S.A.                                       ;I;1;;201412;SAO PAULO;SP;1.419.634;1.419.634;0;0;423.664;0;0;1.006.166;-38.390;0;25.515;1.370;0;1.310;382.998;292;0;0;0;0;292;0;0;0;0;0;0;321.758;0;60.947;1.036.636;1.036.628;11.905;53.093;0;21.965;0;0;0;0;0;-7.865;0;0;0;-20.828;46.365;0;1.619;-15.387;-8.433;-3.116;0;3.064;-5.815;18.297;28;18.325;-4.927;-1.492;11.905;0;0;201412;66,5;0,2;;
97406706;N;HP FINANCIAL SERVICES AM S.A                                ;I;3;;201412;BARUERI;SP;1.197.128;1.197.128;13.335;0;0;0;0;33.085;-50.775;0;77.040;504;1.122.803;1.137;727.489;0;0;0;0;0;0;0;0;0;0;0;0;594.534;0;132.955;469.638;466.580;5.341;32;351.944;0;0;0;0;0;0;-39.464;-282.973;0;0;-10.136;19.403;0;0;-9;-10.168;-2.810;0;2.288;-1.328;7.376;1.418;8.794;-3.452;0;5.341;0;0;201412;31,3;0,1;;
51891;N;DACASA FINANCEIRA                                 ;C;2;;201412;VITORIA;ES;1.023.078;1.023.078;6.469;93.567;134.686;0;0;482.181;-144.079;147.944;418.007;8.580;0;23.666;903.534;0;0;0;179.742;0;179.742;17.525;0;314.807;314.807;4.774;0;0;106;386.580;119.543;112.374;6.685;163.834;0;48.080;-550;0;0;0;-35.038;0;0;0;-42.266;-91.390;42.670;17.433;11.878;-7.220;-88.698;-12.353;0;54.869;-14.257;4.322;2;4.324;2.361;0;6.685;0;0;201411;14;20,3;;
15163587;N;DESENBAHIA AG FOMENTO BAHIA SA                              ;I;1;;201412;SALVADOR;BA;992.891;992.891;467;121.773;267.075;0;0;552.500;-24.559;0;18.085;13.577;0;43.974;494.401;0;0;0;0;0;0;0;0;0;0;0;0;425.886;0;68.516;498.490;504.005;16.391;35.334;0;20.341;0;0;0;0;0;-10.744;0;0;0;-511;44.420;2.042;0;-23.792;-6.898;-3.485;0;25.716;-11.938;26.065;-652;25.413;-6.644;-2.377;16.391;0;0;201412;61,4;12,4;;
82937293;N;AF DO ESTADO DE SC S.A.                                     ;I;1;;201412;FLORIANOPOLIS;SC;971.859;971.859;340;0;267.288;0;0;739.878;-62.706;0;13.614;10.568;0;2.877;441.640;0;0;0;0;0;0;0;0;0;0;0;0;393.915;0;47.725;530.219;530.219;25.461;46.562;0;13.438;0;0;0;0;0;-9.254;0;0;0;-9.462;41.284;0;1.052;-17.633;-3.905;-2.441;0;8.794;-2.120;25.031;127;25.158;304;0;25.461;0;0;201412;18,7;2,4;;
9105360;N;ICAP DO BRASIL CTVM LTDA.                                   ;I;3;;201412;RIO DE JANEIRO;RJ;380.948;505.091;322;184.265;229.196;0;0;1.576;-69;0;81.375;2.370;0;6.056;450.573;0;0;0;0;0;0;124.143;0;0;0;0;0;0;129.781;196.649;54.518;54.453;-4.098;759;0;26.892;2.609;0;0;0;-7.454;-60;0;0;0;-7;22.739;34.653;3.025;-12.405;-43.269;-4.258;0;298;-4.880;-4.097;-1;-4.098;0;0;-4.098;0;0;201412;21,9;11;;
