50 Maiores Bancos e o Consolidado do Sistema Financeiro Nacional;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arquivo Completo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data-base: dezembro/2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Balancetes processados até: 26/03/2014
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CI;TCB;Instituições;TD;TC;Obs;Data;Cidade;UF;Ativo Total (-);Ativo;Disponibilidades;Aplicações;TVM e Instrumentos;Relações;Relações;Oper, Créd, e Arrend, Mercantil;;Coobrigações em;Outros;Outros;Imobilizado de;Permanente;Passivo;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Captações no;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Relações;Relações;Obrigações por;Instrumentos Financeiros;Outras Obrigações e;Patrimônio;PR nível 1;Lucro;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Resultado;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Resultado;Resultado não;Resultado antes;IR e;Particip,;Lucro;Nº de;Nº de;Data DLO;Índice de;Índice de ;;
2885855;N;BADESUL DESENVOLVIMENTO AF/RS;I;1;;201312;PORTO ALEGRE;RS;4.097.350;4.097.350;2.065;0;658.573;0;0;3.447.116;-88.219;0;74.071;174;0;3.570;3.365.060;0;0;0;0;0;0;0;0;0;0;0;0;3.224.215;0;140.844;732.290;732.290;24.581;121.252;0;27.512;0;0;0;0;0;-59.194;0;0;0;-42.415;47.155;4.287;717;-19.629;-8.840;-4.312;0;388;-3.659;16.107;0;16.107;11.091;-2.616;24.581;0;0;201312;15,3;0,7;;
51444;N;PORTO SEGURO;C;2;;201312;SAO PAULO;SP;3.544.224;3.544.224;59.172;0;164.555;0;0;1.193.333;-137.155;0;2.252.420;5.094;0;6.805;3.174.964;0;0;681.409;0;0;681.409;0;179.370;0;179.370;0;0;0;0;2.314.184;369.261;369.261;58.596;291.742;0;5.587;0;0;0;0;-36.199;0;0;0;0;-97.598;163.532;84.765;47.926;-11.328;-94.625;-21.468;0;23.366;-103.888;88.280;0;88.280;-27.735;-1.948;58.596;0;0;201312;12,8;1,8;;
40699;N;PERNAMBUCANAS;C;2;;201312;SAO PAULO;SP;1.946.648;1.946.648;26.420;179.000;1.646;0;0;1.065.517;-259.330;0;931.854;0;0;1.541;1.413.264;0;0;203.012;0;0;203.012;0;0;2.258;2.258;0;0;0;0;1.207.994;533.384;533.384;106.004;522.012;0;4.207;0;2;0;0;-8.692;0;0;0;-166;-213.551;303.812;2.407;23.846;-35.756;-75.739;-2.772;0;25.738;-67.820;173.716;-44;173.672;-67.669;0;106.004;0;0;201312;24,9;0,3;;
60779196;N;CREFISA S.A. CFI;I;2;;201312;SAO PAULO;SP;1.915.367;1.915.367;8.409;871.644;210.395;0;0;973.295;-193.909;0;25.925;79;0;19.530;316.490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;316.490;1.598.877;1.598.877;336.643;778.326;0;40.361;0;0;0;0;0;0;0;0;0;-130.470;688.217;3;0;-7.230;-228.762;-42.030;0;140.118;-3.337;546.979;-1;546.978;-210.191;-144;336.643;0;0;201312;60,8;1;;
50940;N;OMNI;C;2;;201312;SAO PAULO;SP;1.751.223;1.751.223;12.296;80.267;101.074;0;0;1.317.647;-148.381;155.295;192.678;151.829;0;43.812;1.536.520;0;0;53.167;484.286;0;537.453;1.003;0;240.369;240.369;0;0;71.527;0;686.167;214.704;214.704;39.087;273.273;0;57.794;2.413;0;0;0;-45.968;-5.512;0;0;-87.874;-73.361;120.765;4.898;33.523;-5.652;-130.012;-17.235;18.694;35.602;-18.167;42.416;-2.455;39.961;-875;0;39.087;0;0;201312;16,5;16,5;;
9464032;N;MIDWAY S.A. - SCFI;I;2;;201312;SAO PAULO;SP;1.709.427;1.709.427;287;184.945;176.937;0;0;817.354;-245.347;0;774.551;0;0;701;1.177.614;0;0;0;0;0;0;0;0;351.766;351.766;0;0;0;0;825.848;531.813;531.813;66.715;356.210;0;13.876;0;11;0;0;-13.933;0;0;0;0;-21.261;334.903;53.914;14.364;-6.962;-94.244;-22.879;0;1.537;-171.770;108.863;132;108.995;-42.157;-123;66.715;0;0;201312;38,8;0,1;;
2332886;N;XP INVESTIMENTOS CCTVM S/A;I;3;;201312;RIO DE JANEIRO;RJ;1.602.051;1.602.051;621;151.168;491.286;0;0;0;0;0;933.254;7.327;0;18.395;1.214.212;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1.214.210;387.839;387.264;13.184;0;0;37.897;-117;0;0;0;0;-26;0;0;0;0;37.754;112.083;513;-23.309;-81.389;-11.738;0;7.284;-3.980;37.218;69;37.287;-7.850;-16.254;13.184;0;0;201312;46,9;3,8;;
62287735;N;RENASCENCA DTVM LTDA;I;2;;201312;SAO PAULO;SP;63.755;1.536.846;174;1.480.090;47.797;0;0;0;0;0;7.394;17;0;1.374;1.491.299;0;0;0;0;0;0;1.473.091;0;0;0;0;0;0;0;18.208;45.547;45.547;5.947;0;0;105.734;143;0;0;0;-89.579;0;0;0;0;0;16.298;5.764;0;-2.634;-9.270;-1.337;0;144;-143;8.822;-5;8.817;-2.870;0;5.947;0;0;201312;90,9;2,8;;
10663610;N;AF DESENVOLVE SP S.A.;I;1;;201312;SAO PAULO;SP;1.334.394;1.334.394;0;92.732;475.433;0;0;767.087;-34.569;0;22.498;6.560;0;4.654;299.460;730;0;0;0;0;730;0;0;0;0;0;0;235.873;0;62.857;1.034.934;1.034.934;20.557;37.137;0;26.215;0;0;0;0;0;-4.227;0;0;0;-14.598;44.527;0;1.830;-11.581;-7.717;-2.886;0;779;-577;24.375;1;24.376;-2.933;-886;20.557;0;0;201312;79,5;0,6;;
97406706;N;HP FINANCIAL SERVICES AM S.A;I;3;;201312;BARUERI;SP;1.249.192;1.249.192;16.603;0;0;0;0;15.397;-35.980;0;59.393;347;1.192.673;759;795.639;0;0;0;0;0;0;0;0;0;0;0;0;669.076;0;126.562;453.553;452.791;3.155;196;316.972;0;-10;0;0;0;0;-41.964;-255.050;0;0;-9.557;10.587;0;0;0;-9.725;-2.510;0;7.972;-2.562;3.762;767;4.529;-1.372;0;3.155;0;0;201312;28,5;0,1;;
3584906;N;AF PARANÁ;I;1;;201312;CURITIBA;PR;1.248.619;1.248.619;47;0;571.452;0;0;673.739;-5.891;0;8.024;89;0;1.159;62.927;0;0;0;0;0;0;0;0;0;0;0;0;34.093;0;28.834;1.185.692;1.185.692;34.466;36.164;0;32.478;0;0;0;0;0;-1.022;0;0;0;-1.314;66.306;862;0;-10.886;-9.578;-3.264;0;3.014;-6.941;39.513;0;39.513;-3.785;-1.261;34.466;0;0;201312;45,8;0,9;;
51420;N;BMW;C;3;;201312;SAO PAULO;SP;1.164.109;1.164.109;10.325;0;53.030;0;0;997.556;-21.626;0;60.395;5.546;57.976;907;986.652;0;0;509.061;62.739;0;571.800;0;0;0;0;0;0;274.916;0;139.936;177.457;177.395;459;54.909;10.090;461;24.900;0;0;0;-20.055;-32.104;-8.642;0;0;-10.074;19.485;999;3.385;-5.086;-9.086;-1.180;0;1.690;-8.349;1.858;0;1.858;-1.398;0;459;0;0;201312;16,8;0,5;;
82937293;N;AF DO ESTADO DE SC S.A.;I;1;;201312;FLORIANOPOLIS;SC;899.029;899.029;82;0;164.807;0;0;750.932;-38.028;122;12.251;5.686;0;3.298;419.376;0;0;0;0;0;0;0;0;0;0;0;0;355.804;0;63.572;479.653;479.653;7.705;55.681;0;6.482;0;0;0;0;0;-7.732;0;0;-14;-12.379;42.038;4;1.047;-17.703;-5.771;-2.348;0;402;-2.725;14.944;-850;14.094;-6.392;0;7.705;0;0;201312;12,2;4,1;;
51891;N;DACASA FINANCEIRA;C;2;;201312;VITORIA;ES;898.893;898.893;8.188;31.017;130.838;0;0;492.664;-130.364;164.536;337.705;4.920;0;23.925;782.104;0;0;0;254.054;0;254.054;10.959;0;97.864;97.864;6.590;0;6;0;412.632;116.788;116.315;11.683;148.412;0;56.942;0;0;0;0;-21.016;0;0;0;-56.083;-85.484;42.771;15.469;10.964;-7.475;-72.935;-10.355;0;52.358;-16.866;13.931;66;13.997;-2.313;0;11.683;0;0;201312;15,3;20,1;;
15163587;N;DESENBAHIA AG FOMENTO BAHIA SA;I;1;;201312;SALVADOR;BA;879.641;879.641;244;5.529;390.846;0;0;425.002;-27.743;0;31.256;4.199;0;50.308;387.103;0;0;0;0;0;0;0;0;0;0;0;0;336.177;0;50.926;492.538;492.538;18.316;33.634;0;17.050;0;0;0;0;0;-14.063;0;0;0;-2.155;34.466;3.109;0;-22.192;-7.044;-2.542;0;18.018;-2.348;21.467;310;21.777;-1.149;-2.312;18.316;0;0;201312;61,3;14,2;;
9105360;N;ICAP DO BRASIL CTVM LTDA.;I;3;;201312;RIO DE JANEIRO;RJ;387.796;438.215;3.144;117.128;170.549;0;0;3.770;-52;0;130.070;6.340;0;7.266;377.531;0;0;0;0;0;0;50.419;0;0;0;0;0;0;78.793;248.320;60.684;60.646;-795;754;0;42.761;3.138;0;0;0;-25.057;-58;0;0;0;-38;21.500;37.493;3.500;-14.554;-43.849;-5.006;0;4.301;-4.180;-795;0;-795;0;0;-795;0;0;201312;20,2;11,9;;
3183937;N;AFEAM;I;1;;201312;MANAUS;AM;398.205;398.205;6.691;0;233.489;0;0;92.427;-6.984;0;16.868;46.324;0;9.390;277.537;0;0;0;0;0;0;0;0;0;0;0;0;112.752;0;164.785;120.668;120.668;8.687;4.322;0;9.415;-78;0;0;0;0;-2.407;0;0;0;-42;11.210;10.224;239;-11.100;-3.097;-1.167;0;6.885;-1.261;11.933;-307;11.626;-1.704;-1.236;8.687;0;0;201312;41,9;7,7;;
5940203;N;AGENCIA FOMENTO EST RJ S.A.;I;1;;201312;RIO DE JANEIRO;RJ;382.326;382.326;395;0;299.712;0;0;74.362;-6.387;0;4.143;166;0;9.935;50.823;0;0;0;0;0;0;0;0;0;0;0;0;42.920;0;7.903;331.503;331.503;1.509;3.303;0;12.674;0;0;0;0;0;-1.095;0;0;0;-3.251;11.631;4.792;0;-10.451;-3.152;-1.058;0;99;-352;1.509;-2;1.507;0;0;1.509;0;0;201312;88,1;3;;
50816;N;SANTINVEST;C;2;;201312;FLORIANOPOLIS;SC;326.489;326.489;2.391;6.252;0;0;0;318.758;-3.837;0;1.610;12;0;1.302;196.580;0;0;5.680;156.723;0;162.403;0;0;19.710;19.710;0;0;0;0;14.467;129.909;129.902;9.387;30.205;0;359;0;0;0;0;-8.878;0;0;0;0;-1.625;20.061;34;32;-2.938;-2.398;-1.005;0;28;-39;13.775;-2;13.773;-3.562;-824;9.387;0;0;201312;26,8;1;;
12865507;N;BRICKELL S.A. CFI;I;2;;201312;SAO PAULO;SP;290.183;308.593;133;28.175;13.552;2.757;0;264.436;-3.917;7.168;2.256;175;0;1.026;285.925;8.558;0;0;41.936;0;50.494;18.641;0;195.293;195.293;0;0;0;0;21.497;22.669;22.633;430;22.692;0;1.434;-150;0;0;0;-11.953;0;0;0;-1.758;-1.232;9.033;3;890;-6.699;-3.316;-648;0;38;0;-699;0;-699;1.618;-489;430;0;0;201312;11,2;1,6;;
5883884;N;CSILATINA A.M. S.A.;I;3;;201312;BARUERI;SP;304.266;304.266;4.988;0;17.301;0;0;7.439;-596;0;19.934;1.693;251.676;1.832;284.763;0;0;0;0;0;0;0;0;0;0;0;0;202.511;0;82.252;19.503;18.207;360;0;87.125;18;3.001;0;0;0;0;-9.533;-60.697;0;0;-164;19.750;78;0;-6.668;-2.844;-445;0;15.448;-21.605;3.714;-744;2.970;-2.613;0;360;0;0;201312;16,6;9;;
51774;N;BARIGUI;C;2;;201312;CURITIBA;PR;290.114;290.114;388;12.283;6.309;0;0;259.620;-5.712;1.612;6.177;10.463;0;586;254.302;0;0;6.123;39.548;0;45.671;0;0;138.242;138.242;0;0;0;1.912;68.477;35.812;35.812;3.903;27.174;0;741;-403;0;0;0;-8.802;0;0;0;-1.501;-2.117;15.092;61;77;-2.113;-5.504;-881;0;50;-101;6.681;-339;6.342;-2.043;-395;3.903;0;0;201312;14,8;1,5;;
4836002;N;LEASEPLAN AM S.A.;I;3;;201312;BARUERI;SP;267.326;267.326;4.966;0;0;0;0;3.606;-134;0;5.580;29.825;221.017;2.466;223.023;0;0;0;0;0;0;0;0;0;0;0;0;173.560;0;49.463;44.303;44.303;2.413;0;67.790;0;0;0;0;0;0;-9.717;-43.935;0;0;43;14.181;2.481;0;-5.896;-4.626;-2.513;0;1.873;-1.167;4.333;-40;4.293;-1.880;0;2.413;0;0;201312;15,3;5,6;;
411939;N;FINAMAX S.A. CFI;I;2;;201312;JUNDIAI;SP;259.633;259.633;1.674;9.985;50.265;0;0;217.122;-22.575;0;130;1.888;0;1.143;216.382;0;0;0;81.634;0;81.634;0;0;124.459;124.459;0;0;0;0;10.290;43.250;43.238;4.774;43.293;0;2.808;0;0;0;0;-9.578;0;0;0;0;-3.220;33.303;2.886;0;-1.670;-14.334;-1.837;0;0;-8.633;9.715;74;9.789;-5.016;0;4.774;0;0;201312;14,4;2,6;;
17441197;N;ECONOMIA CI S.A.-ECONOMISA;I;2;;201312;BELO HORIZONTE;MG;253.794;253.794;376;0;83.651;155.157;0;15.226;-4.055;0;1.497;23;0;1.921;232.885;0;0;0;0;0;0;0;0;0;0;0;0;33.132;0;199.753;20.910;20.910;2.014;2.349;0;4.156;0;0;2.951;0;0;-2.770;0;0;0;-8;6.678;3.703;6;-789;-5.600;-651;0;1.166;-1.176;3.337;2;3.339;-1.323;0;2.014;0;0;201312;23,5;9,2;;
92859800;N;HABITASUL - CI S.A.;I;2;3;201312;PORTO ALEGRE;RS;249.335;249.335;174;0;0;168.197;0;28.442;-895;1.453;52.478;120;0;820;222.865;0;0;0;0;0;0;0;0;0;0;0;0;12.659;0;210.206;26.471;0;-126;2.019;0;0;0;0;9.120;0;0;0;0;0;0;567;11.706;0;0;-1.534;-985;-547;0;648;-9.625;-337;124;-213;85;0;-126;0;0;0;0;0;;
4814563;N;SOROCRED CFI S.A.;I;2;;201312;BARUERI;SP;207.529;207.529;1.295;928;2.074;0;0;136.231;-11.688;0;68.450;8.221;0;2.018;167.553;0;0;2.757;52.168;0;54.925;0;0;49.802;49.802;0;0;415;0;62.410;39.977;39.977;7.742;43.861;0;420;0;0;0;0;-5.836;0;0;0;-44;-17.737;20.664;7.145;6.052;-1.884;-15.475;-2.172;0;1.335;-2.618;13.047;-607;12.440;-4.668;-28;7.742;0;0;201312;14,1;5,1;;
1800019;N;PORTOCRED S.A. - CFI;I;2;;201312;PORTO ALEGRE;RS;201.558;201.558;1.744;1.500;53.329;0;0;127.628;-18.665;2;25.566;7.927;0;2.528;181.313;0;0;0;62.272;0;62.272;0;0;87.446;87.446;0;0;0;0;31.595;20.245;25.550;901;48.067;0;-3.381;0;0;0;0;-8.678;0;0;0;0;-11.943;24.065;6;1.765;-5.030;-17.643;-1.915;0;1.891;-2.133;1.006;0;1.006;0;-105;901;0;0;201312;14,9;9,9;;
53263331;N;COBANSA CH S.A.;I;2;;201312;SAO PAULO;SP;200.704;200.704;531;7.289;4.173;0;0;0;0;0;187.241;0;0;1.469;189.750;0;0;0;0;0;0;0;0;0;0;0;0;178.163;0;11.587;10.953;11.268;33;0;0;946;0;0;0;0;0;0;0;0;0;0;946;473;0;-2.167;-1.421;-219;20;3.095;-716;11;0;11;22;0;33;0;0;201311;66,4;13,1;;
12392983;N;MIRAE CCTVM LTDA.;I;3;;201312;SAO PAULO;SP;194.019;194.019;276;25.659;163.523;0;0;0;0;0;2.000;65;0;2.496;25.506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.506;168.513;168.513;3.062;0;0;10.412;27;41;0;0;0;0;0;0;0;0;10.480;1.422;1.548;-2.552;-4.023;-836;0;123;-28;6.134;0;6.134;-2.088;-985;3.062;0;0;201312;396,8;1,5;;
13660104;N;AGIPLAN FINANCEIRA S.A. - CFI;I;2;;201312;PORTO ALEGRE;RS;187.050;187.050;289;40.640;24.306;0;0;139.531;-26.197;0;7.213;345;0;924;117.067;0;0;9.072;68.058;0;77.130;0;0;12.271;12.271;0;0;0;0;27.665;69.983;69.983;21.264;81.221;0;1.685;0;0;0;0;-3.327;0;0;0;0;-17.597;61.982;6;598;-3.414;-22.078;-3.619;0;1;-19;33.457;-129;33.328;-11.773;-291;21.264;0;0;201312;28;1,3;;
4379829;N;NEGRESCO S.A. - CFI;I;2;;201312;CURITIBA;PR;182.919;182.919;2.525;4.102;0;0;0;184.701;-30.193;48.113;20.843;85;0;857;150.036;0;0;0;54.715;0;54.715;0;0;4.357;4.357;0;0;0;0;90.964;32.883;32.883;5.640;61.200;0;5.757;0;0;0;0;-3.281;0;0;0;-9.941;-56.880;-3.145;4.183;61;-669;-20.458;-4.974;0;61.759;-28.237;8.520;0;8.520;-2.881;0;5.640;0;0;201312;15,9;2,6;;
9313766;N;CARUANA SCFI;I;2;;201312;SAO PAULO;SP;175.358;175.358;234;1.192;10.558;0;0;158.753;-6.757;0;9.929;176;0;1.272;130.217;0;0;0;107.304;0;107.304;0;0;9.109;9.109;0;0;0;0;13.804;45.141;44.494;1.903;16.395;0;815;0;0;0;0;-5.654;0;0;0;0;-2.142;9.414;3.485;0;-2.098;-8.235;-793;0;95;-132;1.736;0;1.736;166;0;1.903;0;0;201312;22,8;2,6;;
3918382;N;AGENCIA FOMENTO GOIAS;I;1;;201312;GOIANIA;GO;165.360;165.360;250;2.250;72.731;0;0;74.962;-7.722;0;16.018;332;0;6.538;24.669;0;0;0;0;0;0;0;0;0;0;0;0;16.798;0;7.871;140.691;140.690;1.581;7.074;0;2.754;0;0;0;0;0;-87;0;0;0;-3.020;6.721;3.248;151;-6.555;-2.036;-782;0;666;-242;1.171;1;1.172;408;0;1.581;0;0;201312;130;3,3;;
7512441;N;HS FINANCEIRA;I;2;;201312;DOIS IRMAOS;RS;161.962;161.962;2.681;19.021;0;0;0;138.524;-13.540;0;15.188;0;0;87;109.486;0;0;0;0;0;0;0;0;87.346;87.346;0;0;0;0;22.141;52.476;52.476;6.294;26.632;0;928;0;0;0;0;-4.097;0;0;0;0;-8.177;15.286;668;0;-1.091;-5.011;-1.119;0;196;-9;8.920;14;8.934;-2.640;0;6.294;0;0;201312;35,6;0,2;;
96477906;N;SOLIDEZ CCTVM LTDA.;I;2;;201312;SAO PAULO;SP;159.752;159.752;13;23.874;125.587;0;0;0;0;0;8.919;0;0;1.360;129.939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129.939;29.813;24.589;-3.385;0;0;4.094;0;0;0;0;0;0;0;0;0;-3.897;197;1.876;0;-566;-4.027;-173;0;38;-2;-2.657;-100;-2.757;0;-629;-3.385;0;0;201312;109,8;5,5;;
7747410;N;SAX S.A. CFI;I;2;;201312;BARUERI;SP;151.981;151.981;170;5.944;0;0;0;160.834;-42.216;0;26.985;0;0;264;104.674;0;0;50.292;0;0;50.292;0;0;0;0;0;0;0;0;54.382;47.307;63.479;22.698;79.354;0;394;0;0;0;0;-1.539;0;0;0;0;-27.796;50.413;3.918;4.171;-2.537;-13.873;-4.096;0;352;-480;37.868;0;37.868;-15.170;0;22.698;0;0;201312;12;0,4;;
33775974;N;ATIVA S.A. CTCV;I;2;;201312;RIO DE JANEIRO;RJ;145.586;145.586;3.268;24.598;68.084;0;0;113;0;0;40.827;1.442;0;7.252;111.144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111.144;34.442;35.027;-4.607;93;0;8.675;-339;0;0;0;0;0;0;0;0;-72;8.357;20.693;122;-13.842;-17.680;-6.565;0;1.852;-958;-8.021;3.496;-4.525;-83;0;-4.607;0;0;201312;23,3;20,7;;
5503849;N;SANTANA S.A. - CFI;I;2;;201312;SAO PAULO;SP;141.268;141.268;1.588;4.930;8.505;0;0;118.759;-7.201;0;5.839;8.357;0;489;105.643;0;0;5.019;70.273;0;75.292;0;0;26.054;26.054;0;0;0;0;4.297;35.624;35.624;3.654;19.827;0;508;0;0;0;0;-5.971;0;0;0;0;-4.136;10.228;6.011;0;-679;-8.015;-1.231;0;78;-556;5.836;-352;5.484;-1.767;-63;3.654;0;0;201312;20,3;1,4;;
5192316;N;VIA CERTA FINANCIADORA S.A. - CFI;I;2;;201312;SANTO CRISTO;RS;138.193;138.193;231;0;3.988;0;0;141.716;-18.698;0;10.079;0;0;876;114.036;0;0;0;0;0;0;0;0;108.349;108.349;0;0;0;0;5.687;24.157;26.030;1.841;45.900;0;289;0;0;0;0;-5.406;0;0;0;0;-14.506;26.277;1.073;989;-898;-22.510;-1.892;0;44;-40;3.043;0;3.043;-1.201;0;1.841;0;0;201312;11,9;3,9;;
61739629;N;SPINELLI S.A. CVMC;I;2;;201312;SAO PAULO;SP;136.432;136.432;79;71.138;42.465;0;0;292;0;0;20.055;37;0;2.366;91.962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91.962;44.470;46.914;-2.444;146;0;4.585;-11;0;0;0;0;0;0;0;0;0;4.720;2.394;2.302;-3.767;-7.680;-709;0;709;-413;-2.444;0;-2.444;0;0;-2.444;0;0;201312;141,5;5;;
7437241;N;WESTERN ASSET DTVM LTDA.;I;3;;201312;SAO PAULO;SP;134.655;134.655;139;23.849;63.291;0;0;0;0;0;41.524;284;0;5.567;18.074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.074;116.582;113.968;7.128;0;0;3.435;42;0;0;0;0;0;0;0;0;0;3.477;31.152;9.756;-20.433;-8.694;-3.341;0;1;-62;11.856;68;11.924;-4.798;0;7.128;0;0;201312;59,4;3,7;;
6040559;N;KREDILIG S.A. - CFI;I;2;;201312;FLORIANOPOLIS;SC;129.188;129.188;29;2.286;1.309;0;0;132.910;-11.660;0;4.121;18;0;175;77.979;0;0;0;0;0;0;0;0;58.756;58.756;0;0;0;0;19.223;51.209;51.209;10.764;34.370;0;189;0;0;0;0;-2.803;0;0;0;0;-6.003;25.753;0;0;-732;-6.863;-1.419;0;7;-28;16.718;0;16.718;-5.894;-58;10.764;0;0;201312;31,7;0,3;;
11271860;N;DREBES FINANCEIRA S.A. - CFI;I;2;;201312;ELDORADO;RS;128.892;128.892;397;2.998;1.621;0;0;121.403;-2.899;0;5.373;0;0;0;112.377;0;0;0;0;0;0;0;0;94.837;94.837;0;0;0;0;17.541;16.515;16.515;1.639;27.761;0;213;0;0;0;0;-4.128;0;0;0;0;-821;23.025;0;0;-104;-258;-2.184;0;0;-17.764;2.715;0;2.715;-1.076;0;1.639;0;0;201312;12,1;0;;
33918160;N;GRADUAL CCTVM S.A.;I;2;;201312;SAO PAULO;SP;125.610;125.610;6.095;0;38.014;0;0;52;0;0;66.306;9.572;0;5.573;109.888;0;0;0;0;0;0;6.503;0;0;0;0;0;0;1;103.384;15.722;13.547;-5.433;62;0;5.081;-387;0;0;0;-49;0;0;0;0;-5;4.702;28.591;7.423;-6.929;-35.700;-3.606;0;630;-241;-5.130;-303;-5.433;0;0;-5.433;0;0;201312;9,4;41,1;;
51341;N;PLANNER;C;2;;201312;SAO PAULO;SP;124.539;124.539;237;13.853;59.890;0;0;0;0;0;48.613;138;0;1.809;96.278;0;0;0;0;0;0;0;0;0;0;0;0;0;95;96.183;28.261;21.063;-4.606;0;0;3.356;157;0;0;0;0;0;0;0;0;-335;3.178;16.971;7.823;-6.916;-23.871;-2.531;71;2.760;-2.086;-4.601;2;-4.599;-6;0;-4.606;0;0;201312;23,5;8,4;;
52904364;N;CONCORDIA SA CVMC COMMODITIES;I;2;;201312;SAO PAULO;SP;114.101;114.101;366;10.151;39.205;0;0;0;0;0;60.317;509;0;3.553;69.485;0;0;0;0;0;0;2.997;0;0;0;0;0;0;0;66.487;44.617;44.617;269;0;0;5.722;-47;0;0;0;-157;0;0;0;0;0;5.518;17.620;3.431;-7.801;-16.905;-1.818;0;692;-495;242;-1;241;270;-242;269;0;0;201312;35,1;8;;
14388516;N;VIC DTVM S/A;I;2;;201312;RIO DE JANEIRO;RJ;104.753;104.753;2;6.930;91.325;0;0;4.397;0;0;2.085;0;0;14;33.028;0;0;0;0;0;0;0;0;0;0;0;0;0;4.863;28.165;71.725;56.379;4.488;280;0;3.681;-59;0;0;0;0;0;0;0;0;0;3.902;225;0;-332;-383;-110;0;1.187;0;4.489;0;4.489;0;0;4.488;0;0;201312;41,9;0;;
74451022;N;TOV CCTVM LTDA;I;2;;201312;POCOS DE CALDAS;MG;102.465;102.465;10.187;6.321;62.186;0;0;717;0;0;21.511;0;0;1.544;58.867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58.867;43.598;43.461;1.447;107;0;6.772;114;7.431;0;0;0;0;0;0;0;185;14.609;8.771;0;-4.002;-17.763;-499;0;475;-222;1.369;0;1.369;78;0;1.447;0;0;201312;23,8;3,4;;
50657675;N;SLW CVC LTDA;I;2;;201312;SAO PAULO;SP;97.065;97.065;148;10.904;34.707;0;0;138;0;0;49.122;6;0;2.039;80.219;0;0;0;0;0;0;702;0;0;0;0;0;0;0;79.518;16.846;17.049;-6.175;46;0;6.173;-15;149;0;0;-10;-21;0;0;0;-6.118;204;6.577;4.640;-4.944;-11.780;-1.403;0;1.128;-597;-6.175;0;-6.175;0;0;-6.175;0;0;201312;18,4;12;;
32206435;N;SUL AMERICA INVEST DTVM S.A.;I;2;;201312;SAO PAULO;SP;90.517;90.517;36;0;61.950;0;0;0;0;0;28.037;0;0;494;44.255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44.255;46.262;46.220;10.303;0;0;2.214;0;0;0;0;0;0;0;0;0;0;2.214;33.693;0;-8.107;-4.501;-2.299;0;1.152;-751;21.401;24;21.425;-7.678;-3.443;10.303;0;0;201312;36,1;1;;
51561;N;COINVALORES;C;2;;201312;SAO PAULO;SP;88.912;88.912;144;12.365;57.520;0;0;0;0;0;17.313;145;0;1.425;32.740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32.740;56.172;56.196;-1.896;0;0;4.079;-132;0;0;0;0;0;0;0;0;-33;3.914;4.859;2.624;-4.035;-9.020;-752;0;690;-209;-1.929;0;-1.929;32;0;-1.896;0;0;201312;46,2;2,5;;
