was;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arquivo Completo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data-base: Setembro/2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Balancetes processados até:27/11/2014
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CI;TCB;Instituições;TD;TC;Obs;Data;Cidade;UF;Ativo Total (-);Ativo;Disponibilidades;Aplicações;TVM e Instrumentos;Relações;Relações;Oper, Créd, e Arrend, Mercantil;;Coobrigações em;Outros;Outros;Imobilizado de;Permanente;Passivo;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Captações no;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Relações;Relações;Obrigações por;Instrumentos Financeiros;Outras Obrigações e;Patrimônio;PR nível 1;Lucro;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Resultado;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Resultado;Resultado não;Resultado antes;IR e;Particip,;Lucro;Nº de;Nº de;Data DLO;Índice de;Índice de ; ;
7707311;B-III;CCR INT SOL SUL CAPIXABA;I;2;;201409;MUQUI;ES;2.268;2.268;31;0;104;14;0;2.027;-57;0;101;0;0;48;1.797;162;0;0;502;0;665;0;0;0;0;1.100;6;0;0;27;472;472;-34;95;0;2;0;0;0;0;-9;-15;0;0;0;-20;53;3;14;-33;-49;0;0;4;-26;-34;-1;-35;0;-1;-34;0;0;201409;23,5;10,1;;
2910387;B-III;CECMS DO COLEGIO PEDRO II;I;2;;201409;RIO DE JANEIRO;RJ;2.261;2.261;330;0;0;0;0;1.793;-12;0;115;0;0;35;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;2.194;2.194;55;107;0;4;0;0;0;0;0;0;0;0;0;-1;110;0;0;-39;-21;0;0;6;0;56;0;56;-1;0;55;0;0;201409;126,9;1,6;;
72952138;B-III;CECM FUNC SELENE;I;2;;201409;CERQUILHO;SP;2.230;2.230;6;0;571;153;0;1.290;-16;0;129;0;0;99;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;2.144;2.143;75;101;0;20;0;0;0;0;0;0;0;0;0;-5;116;0;0;0;-23;0;0;0;-18;75;0;75;0;0;75;0;0;201409;131,8;0,2;;
68314921;B-III;CECM EMPR EMPRESAS DIVERSÕES S;I;2;;201409;SAO PAULO;SP;2.183;2.183;2;0;360;116;0;1.444;-97;0;207;0;0;151;175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175;2.008;2.008;35;84;0;10;0;0;0;0;0;0;0;0;0;-16;78;0;0;0;-42;-2;0;4;-1;37;0;37;0;0;35;0;0;201409;117,7;0,2;;
2846074;B-III;CECM FUNC FUND EDUC BARRETOS;I;2;;201409;BARRETOS;SP;2.183;2.183;104;0;226;0;0;1.643;-21;0;124;0;0;108;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;2.165;2.165;34;82;0;9;0;0;0;0;0;0;0;0;0;1;92;0;0;-17;-40;0;0;0;0;35;0;35;0;0;34;0;0;201409;124,1;0,1;;
2039597;B-III;COOPESPE;I;2;;201409;RECIFE;PE;2.176;2.176;54;131;0;504;0;1.256;-15;0;17;3;0;227;897;0;0;0;817;36;853;0;0;0;0;0;0;0;0;44;1.280;1.267;-6;77;0;0;0;0;0;0;-23;0;0;0;0;-6;48;13;0;-16;-64;-1;0;19;-1;-2;1;-1;-1;-2;-6;0;0;201409;86,1;0,6;;
5292849;B-III;CCM EMPR AEROCRED;I;2;;201409;GUARULHOS;SP;2.152;2.152;69;0;783;0;0;1.269;-48;0;54;0;0;25;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;2.093;2.093;52;109;0;13;0;0;0;0;0;0;0;0;0;-8;114;0;0;-34;-26;-1;0;0;-1;52;0;52;0;0;52;0;0;201409;109,4;0,7;;
5165103;B-III;CCM FUNC CAMDA-COCREALPA;I;2;;201409;ADAMANTINA;SP;2.130;2.130;3;0;946;0;0;1.079;-14;0;28;0;0;88;273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;273;1.857;1.857;88;71;0;0;0;0;0;0;0;0;0;0;0;0;71;13;0;-17;-30;-1;0;26;0;62;26;88;0;0;88;0;0;201409;124,2;0;;
3606488;B-III;CECM UESB;I;2;;201409;VITORIA DA CONQUISTA;BA;2.130;2.130;46;0;901;14;0;1.244;-92;0;0;0;0;17;1.601;323;0;0;1.221;0;1.544;0;0;0;0;0;0;0;0;57;529;529;0;92;0;25;0;0;0;0;-27;-1;0;0;0;-15;74;14;2;-51;-42;-10;0;13;0;0;-1;-1;0;0;0;0;0;201409;27;3,2;;
2447184;B-III;CECME DO COLEGIO SANTO INACIO;I;2;;201409;RIO DE JANEIRO;RJ;2.111;2.111;0;443;0;0;0;1.308;-25;0;381;0;0;4;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;2.064;2.064;34;80;0;5;0;0;0;0;-1;0;0;0;0;-11;73;0;0;0;-33;0;0;0;-7;33;0;33;0;0;34;0;0;201409;132;0,2;;
3665505;B-III;CECMP A.ENG.ARQ.SUL FLUMINENSE;I;2;;201409;VOLTA REDONDA;RJ;2.096;2.096;31;665;0;0;0;1.593;-215;0;16;0;0;6;888;0;0;0;756;0;756;0;0;0;0;0;0;0;0;132;1.207;1.207;34;147;0;14;0;0;0;0;-21;0;0;0;0;-14;126;0;0;-17;-79;-1;0;7;-1;35;0;35;0;0;34;0;0;201409;90,7;0,5;;
83383042;B-III;CECME DA EMP.PROC.DADOS DO PAR;I;2;;201409;BELEM;PA;2.080;2.080;8;0;0;78;0;1.944;-29;0;22;0;0;57;250;0;0;0;0;0;0;0;0;0;0;0;0;78;0;172;1.831;1.831;33;141;0;1;0;0;0;0;0;-3;0;0;0;-1;138;0;0;-56;-51;0;0;3;-1;33;0;33;0;0;33;0;0;201409;106,2;1,2;;
88183173;B-III;CECM EMPR DO GRUPO PARAMOUNT;I;2;;201409;SAPUCAIA DO SUL;RS;2.062;2.062;4;471;0;0;0;1.471;-25;0;116;1;0;24;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;1.970;1.955;44;89;0;9;0;0;0;0;0;0;0;0;0;-4;94;0;0;-31;-16;0;0;0;-1;46;0;46;-1;0;44;0;0;201409;134,8;0,9;;
5841967;B-III;CECM FAB CALÇADOS DE SAPIRANGA;I;2;2;201406;SAPIRANGA;RS;2.061;2.061;327;0;121;21;0;1.544;-149;0;17;162;0;18;1.611;587;0;0;924;0;1.511;0;0;0;0;0;0;0;0;99;450;450;146;634;0;8;0;0;0;0;-49;0;0;0;0;-216;377;115;0;-79;-125;-1;0;3;-141;149;-1;148;-2;0;146;0;0;201408;28,3;4,1;;
4152107;B-III;CECM SERV POL MIL SP REGIÃO CE;I;2;;201409;BAURU;SP;1.994;1.994;45;0;315;0;0;1.437;-46;0;86;0;0;156;507;0;0;0;305;0;305;0;0;0;0;0;0;0;0;203;1.487;1.484;19;159;0;4;0;0;0;0;-7;0;0;0;0;-39;117;0;0;-87;-68;0;0;58;0;20;0;20;0;0;19;0;0;201409;92,7;5,6;;
34503581;B-III;UNICREF CECMF UNIMED MANAUS;I;2;;201409;MANAUS;AM;1.971;1.971;135;0;784;0;0;1.201;-236;0;68;4;0;14;256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;256;1.715;1.715;-56;76;0;17;0;0;0;0;0;0;0;0;0;-34;59;0;0;-51;-67;0;0;5;-1;-55;0;-55;0;0;-56;0;0;201409;99,8;0,8;;
2093154;B-III;CCMEMPRMAGAZINELUIZA;I;2;;201409;JOAO PESSOA;PB;1.854;1.854;0;11;289;225;0;1.139;-22;0;70;1;0;141;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;1.792;1.785;0;63;0;5;0;0;0;0;0;0;0;0;0;-9;59;0;0;-9;-54;0;0;6;-1;1;0;1;0;0;0;0;0;201409;119,3;0;;
19551787;B-III;CECM SERV CIMENTO TUPI;I;2;;201409;CARANDAI;MG;1.840;1.840;28;0;0;108;0;1.492;-28;0;140;0;0;100;221;0;0;0;0;0;0;0;0;0;0;0;0;96;0;125;1.619;1.619;66;104;0;0;0;0;0;0;0;0;0;0;0;-4;100;0;0;-15;-22;0;0;2;0;65;0;65;0;0;66;0;0;201409;107,1;0,2;;
67607564;B-III;CECM FUNC CORREIAS MERCÚRIO;I;2;;201409;JUNDIAI;SP;1.820;1.820;9;0;652;0;0;1.058;-83;0;90;0;0;94;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;1.782;1.782;32;64;0;19;0;0;0;0;0;0;0;0;0;-8;75;0;0;-18;-24;0;0;0;0;33;0;33;0;0;32;0;0;201409;133;0,2;;
43553049;B-III;CECM EMPR EATON;I;2;;201409;SAO JOSE DOS CAMPOS;SP;1.805;1.805;75;0;0;7;0;1.608;-8;0;34;0;0;89;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;1.697;1.697;24;70;0;0;0;0;0;0;0;0;0;0;0;0;70;0;0;-11;-36;0;0;0;0;23;0;23;0;0;24;0;0;201409;113,2;0;;
2723075;B-III;COOPSERJ - CCM SERV PUBL RJ;I;2;;201409;RIO DE JANEIRO;RJ;1.791;1.791;281;219;0;0;0;244;-65;0;1.071;7;0;32;839;0;0;0;327;0;327;0;0;0;0;0;0;0;0;512;952;952;19;26;0;5;0;0;0;0;-2;0;0;0;0;2;31;2;0;-148;-178;-8;0;405;-49;55;-38;17;0;0;19;0;0;201409;69,8;3,4;;
977212;B-III;CC EMPR GRUPO COPERSUCAR E CTC;I;2;;201409;SAO PAULO;SP;1.782;1.782;2;0;0;295;0;1.463;-67;0;1;0;0;88;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;1.684;1.680;20;72;0;0;0;0;0;0;0;0;0;0;0;8;80;0;0;0;-66;0;0;7;0;21;0;21;0;0;20;0;0;201409;126,2;-0,1;;
19962468;B-III;CECM DOS ADV DO ESTADO DO RS;I;2;;201409;PORTO ALEGRE;RS;1.736;1.736;33;0;0;1.504;0;14;0;0;52;0;0;132;1.677;279;0;0;1.298;0;1.577;0;0;0;0;3;0;0;0;96;59;0;-141;1;0;0;0;0;0;0;-20;0;0;0;0;0;-19;4;2;-72;-59;0;0;26;-22;-140;0;-140;0;0;-141;0;0;201404;0;100;;
5747018;B-III;CCMF FIEP SESI SENAI IEL;I;2;;201409;CAMPINA GRANDE;PB;1.726;1.726;315;197;0;0;0;1.270;-219;0;157;0;0;6;182;25;0;0;0;0;25;0;0;0;0;0;0;0;0;157;1.544;1.544;-159;79;0;0;0;0;0;0;0;0;0;0;0;-175;-96;0;0;-29;-25;-9;0;11;-3;-151;-8;-159;0;0;-159;0;0;201409;133,3;0,4;;
65594772;B-III;CECM EMPR GRUPO METALAC;I;2;;201409;SOROCABA;SP;1.712;1.712;102;0;0;762;0;757;-4;0;2;0;0;93;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;1.623;1.622;13;42;0;0;0;0;0;0;0;0;0;0;0;1;43;0;0;-20;-28;0;0;18;0;13;0;13;0;0;13;0;0;201409;179,2;0,1;;
2850075;B-III;CECMT CONS.FISC.PROFI.MUNIC.RJ;I;2;;201409;RIO DE JANEIRO;RJ;1.704;1.704;46;0;12;0;0;1.020;-49;0;169;0;0;506;211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;211;1.493;1.493;21;105;0;1;0;0;0;0;0;0;0;0;0;9;115;0;0;-55;-39;-1;0;1;0;21;0;21;0;0;21;0;0;201409;98,4;33,9;;
28885036;B-III;CECMS DA UERJ LTDA - COOPUERJ;I;2;;201409;RIO DE JANEIRO;RJ;1.693;1.693;37;354;0;0;0;1.044;-67;0;216;0;0;109;266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;266;1.427;1.427;55;86;0;4;0;0;0;0;0;0;0;0;0;7;97;0;0;-87;-43;0;0;89;0;56;0;56;0;0;55;0;0;201409;115,7;7,7;;
64764129;B-III;CECM EMPR FUND DESENV EDUCACAO;I;2;;201409;SAO PAULO;SP;1.686;1.686;359;0;0;87;0;1.144;-9;0;2;0;0;103;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;1.651;1.649;15;55;0;0;0;0;0;0;0;0;0;0;0;6;61;0;0;0;-50;0;0;7;-3;15;0;15;0;0;15;0;0;201409;142,5;0;;
1107759;B-III;CECM FUNC USINA SANTA MARIA;I;2;;201409;CERQUILHO;SP;1.660;1.660;12;0;868;40;0;664;-3;0;6;0;0;73;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;1.584;1.583;51;47;0;26;0;0;0;0;0;0;0;0;0;0;73;0;0;0;-22;0;0;0;0;51;0;51;0;0;51;0;0;201409;145,9;0;;
42240382;B-III;CECME FABRIMAR S/A IND.COM.LTD;I;2;;201409;RIO DE JANEIRO;RJ;1.658;1.658;275;344;0;0;0;1.040;-15;0;10;0;0;4;246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;246;1.411;1.411;53;56;0;6;0;0;0;0;0;0;0;0;0;1;63;0;0;0;-27;-1;0;18;0;53;0;53;0;0;53;0;0;201409;139,9;0,3;;
3657230;B-III;CC FUNC GRUPO PPG;I;2;;201409;SUMARE;SP;1.636;1.636;0;0;0;5;0;1.560;-8;0;4;0;0;76;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1.616;1.612;53;120;0;0;0;0;0;0;0;-2;0;0;0;-1;117;0;0;-42;-23;0;0;2;0;54;0;54;0;0;53;0;0;201409;115,5;0;;
4899135;B-III;CREDEXTRA;I;2;;201409;SERRA;ES;1.622;1.622;96;92;0;191;0;931;-16;0;237;1;0;90;200;0;0;0;2;0;2;0;0;0;0;0;0;0;0;198;1.422;1.422;8;84;0;1;0;0;0;0;0;0;0;0;0;-21;64;0;0;-35;-38;0;0;18;0;9;0;9;0;0;8;0;0;201409;120,4;0,2;;
2321862;B-III;COOPSEBRAM;I;2;;201409;MANAUS;AM;1.610;1.610;459;0;0;0;0;1.106;-21;0;62;0;0;4;137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137;1.473;1.473;29;68;0;0;0;0;0;0;0;0;0;0;0;4;72;4;0;-39;-8;0;0;0;0;29;0;29;0;0;29;0;0;201409;136,4;0,3;;
11346312;B-III;CCR INT SOL DE PARANACITY;I;2;;201409;PARANACITY;PR;1.593;1.593;59;0;3;266;0;1.355;-181;0;29;0;0;63;1.278;138;0;0;482;0;620;0;0;0;0;607;23;0;0;29;315;315;-9;91;0;0;0;0;0;0;-10;-9;0;0;0;1;73;2;13;-34;-43;0;0;10;-26;-5;-1;-6;0;-1;-9;0;0;201409;25,3;11,5;;
18625152;B-III;CECM E ALCOA AL EMP SUBS POÇOS;I;2;;201409;POCOS DE CALDAS;MG;1.555;1.555;107;0;0;59;0;1.079;-8;0;126;2;0;190;290;0;0;0;0;0;0;0;0;0;0;0;0;50;0;240;1.264;1.184;9;56;0;5;0;0;0;0;0;0;0;0;0;1;62;0;0;-26;-30;-2;0;10;-6;8;0;8;0;0;9;0;0;201409;97;-2,3;;
3232959;B-III;CBCRED-ACRE;I;2;;201409;RIO BRANCO;AC;1.531;1.531;36;0;19;301;0;1.032;-39;0;77;0;0;105;1.232;269;0;0;639;0;908;0;0;0;0;0;0;105;0;219;299;297;-65;158;0;5;0;0;0;0;-34;-5;0;0;0;-73;51;7;18;-73;-44;0;0;9;-33;-65;0;-65;0;0;-65;0;0;201409;26,6;12,7;;
20177390;B-III;CECM TRAB GRUPO ITATIAIA;I;2;;201409;UBA;MG;1.519;1.519;127;200;0;0;0;1.112;-30;0;103;0;0;6;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;1.319;1.319;36;61;0;0;0;0;0;0;0;0;0;0;0;5;66;0;0;-13;-17;0;0;0;0;36;0;36;0;0;36;0;0;201409;120,5;0,5;;
7564184;B-III;CCR SERTÃO ALAGOANO - COCREAL;I;2;;201409;PAO DE ACUCAR;AL;1.516;1.516;11;0;349;0;0;1.305;-165;0;0;0;0;17;900;22;0;0;297;0;319;0;0;0;0;0;0;562;0;19;616;616;74;145;0;10;0;0;0;0;-8;-10;0;0;0;-4;133;0;0;-27;-26;0;0;0;-4;76;0;76;-2;0;74;0;0;201409;46,2;2,7;;
8541626;B-III;CCPEMM CABREÚVA E LOUVEIRA;I;2;;201409;CABREUVA;SP;1.485;1.485;37;0;66;714;0;605;-76;0;72;2;0;64;1.254;415;0;0;747;0;1.162;0;0;0;0;0;0;0;0;92;231;221;-41;87;0;2;0;0;0;0;-17;0;0;0;0;-29;43;7;31;-81;-54;-1;0;18;-3;-40;0;-40;0;0;-41;0;0;201409;27,7;19,9;;
5602448;B-III;CCR ASCOOB CREDIMONTE;I;2;;201409;JACOBINA;BA;1.484;1.484;86;0;304;104;0;1.055;-343;0;146;26;0;105;1.615;411;0;0;725;0;1.136;0;0;0;0;9;0;429;0;42;-131;-131;-146;85;0;6;0;0;0;0;-17;-9;0;0;0;-94;-29;6;27;-58;-66;-2;0;16;-40;-146;0;-146;0;0;-146;0;0;201409;-12,3;100;;
5658367;B-III;CECM SEBRAE BAHIA;I;2;;201409;SALVADOR;BA;1.479;1.479;0;91;0;0;0;1.424;-41;0;0;0;0;5;151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;1.327;1.327;21;52;0;2;0;0;0;0;0;0;0;0;0;-3;51;5;0;-24;-11;0;0;0;0;21;0;21;0;0;21;0;0;201409;110,7;0,4;;
2192115;B-III;CECMF VIACAO N S AMPARO;I;2;;201409;MARICA;RJ;1.470;1.470;106;88;0;0;0;709;-25;0;201;0;0;391;286;0;0;0;177;0;177;0;0;0;0;0;0;0;0;109;1.184;1.184;29;52;0;1;0;0;0;0;-4;0;0;0;0;-8;41;0;0;-19;-38;0;0;43;0;27;2;29;-1;0;29;0;0;201409;97,7;33;;
7950031;B-III;CECM MILITARES MANAUS;I;2;2;201406;MANAUS;AM;1.457;1.457;198;0;0;0;0;186;-47;0;1.114;0;0;8;660;25;0;0;32;0;57;0;0;0;0;0;0;0;0;602;797;797;-67;38;0;0;0;0;0;0;-3;0;0;0;0;-36;-1;57;0;-35;-85;0;0;0;-3;-67;0;-67;0;0;-67;0;0;201408;62,5;0,9;;
2330334;B-III;CREDSUL;I;2;;201409;CACHOEIRO DE ITAPEMI;ES;1.446;1.446;125;0;0;0;0;1.118;-17;0;61;86;0;74;612;6;0;0;358;0;364;0;0;0;0;19;0;165;0;64;834;833;5;152;0;0;0;0;0;0;-5;-5;0;0;0;-5;137;6;0;-77;-50;-1;0;1;0;16;-11;5;0;0;5;0;0;201409;68,6;7,8;;
5491616;B-III;CCR E SERV. PÚBLICOS MINEIROS GOIÁS;I;2;;201409;MINEIROS;GO;1.444;1.444;77;0;427;32;0;977;-97;0;0;0;0;27;858;485;0;0;329;0;814;0;0;0;0;0;0;0;0;43;586;586;-44;108;0;3;0;0;0;0;-11;0;0;0;0;-48;52;0;25;-61;-73;0;0;51;-41;-47;2;-45;0;0;-44;0;0;201409;45,9;4,6;;
29460649;B-III;CECM ITARARE LTDA;I;2;;201409;RIO DE JANEIRO;RJ;1.440;1.440;759;301;0;0;0;353;-2;0;24;0;0;5;613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;613;827;827;-24;17;0;4;0;0;0;0;0;0;0;0;0;0;21;0;0;-18;-26;-1;0;0;0;-24;0;-24;0;0;-24;0;0;201409;153,8;0,6;;
2145770;B-III;CECMS ORG ENT A C T COOPECT;I;2;;201409;RIO DE JANEIRO;RJ;1.437;1.437;396;0;30;0;0;998;-6;0;15;0;0;4;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;1.381;1.380;2;61;0;3;0;0;0;0;0;0;0;0;0;2;66;3;0;-49;-19;0;0;3;0;4;0;4;0;0;2;0;0;201409;142,1;0,3;;
42258376;B-III;CECMF DA FMC LTDA;I;2;;201409;RIO DE JANEIRO;RJ;1.436;1.436;325;0;0;0;0;917;-45;0;206;0;0;33;192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;1.244;1.235;40;110;0;1;0;0;0;0;0;0;0;0;0;-8;103;0;0;-45;-23;0;0;5;0;40;0;40;0;0;40;0;0;201409;119,2;2,3;;
30138226;B-III;CECME DA CIA ELETR DO RJ LTDA;I;2;;201409;NITEROI;RJ;1.418;1.418;91;122;0;0;0;1.073;-45;0;126;0;0;52;456;0;0;0;260;0;260;0;0;0;0;0;0;0;0;195;963;963;8;147;0;0;0;0;0;0;-4;0;0;0;0;-21;122;0;0;-73;-74;0;0;35;-9;1;8;9;0;0;8;0;0;201409;88,1;5,4;;
56396682;B-III;CECM EMPR ELEKTRO;I;2;;201409;RIO CLARO;SP;1.399;1.399;104;0;0;1;0;1.268;-32;0;4;0;0;53;543;0;0;0;77;0;77;0;0;0;0;0;0;358;0;107;856;856;10;107;0;0;0;0;0;0;-3;-14;0;0;0;-11;79;0;0;-28;-54;0;0;13;0;10;0;10;0;0;10;0;0;201409;75,9;1,5;;
52218849;B-III;CECM FUNC ZANETTINI BAROSSI;I;2;;201409;SAO PAULO;SP;1.394;1.394;25;0;0;207;0;1.115;-20;0;0;0;0;67;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;1.297;1.296;8;64;0;0;0;0;0;0;0;0;0;0;0;-5;59;0;0;-29;-27;0;0;6;0;9;0;9;0;0;8;0;0;201409;124,2;0,1;;
4587402;B-III;CCM SERV RIBEIRAO PIRES;I;2;;201409;RIBEIRAO PIRES;SP;1.374;1.374;2;0;0;45;0;1.222;-11;0;46;0;0;70;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;1.290;1.290;22;56;0;0;0;0;0;0;-1;0;0;0;0;-7;48;0;0;0;-9;0;0;1;-18;22;0;22;0;0;22;0;0;201409;111,8;0,1;;
8178439;B-III;CCR AGR. FAMILIAR DE SILVÂNIA;I;2;;201409;SILVANIA;GO;1.368;1.368;50;0;485;36;0;861;-92;0;0;0;0;27;953;257;0;0;648;0;905;0;0;0;0;0;0;0;0;47;415;415;-3;74;0;8;0;0;0;0;-15;0;0;0;0;-1;66;1;7;-37;-35;0;0;9;-13;-2;0;-2;0;0;-3;0;0;201409;33,7;6,5;;
21597133;B-III;CECM EMPR BECTON DICKINSON;I;2;;201409;JUIZ DE FORA;MG;1.364;1.364;96;267;0;0;0;989;-6;0;8;1;0;9;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;1.263;1.263;25;68;0;4;0;0;0;0;0;0;0;0;0;-1;71;0;0;-30;-14;0;0;0;0;27;0;27;-1;0;25;0;0;201409;136,3;0,7;;
1380386;B-III;CCM FUNC EDITORA GLOBO;I;2;;201409;SAO PAULO;SP;1.352;1.352;0;0;520;49;0;653;-3;0;40;0;0;94;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;1.289;1.288;-11;53;0;14;0;0;0;0;0;0;0;0;0;0;67;0;0;-55;-25;0;0;2;0;-11;0;-11;0;0;-11;0;0;201409;134,9;0;;
1663367;B-III;CECM COM DEP MAT CONSTR  CONTA;I;2;;201409;CONTAGEM;MG;1.345;1.345;465;0;292;0;0;727;-189;0;33;9;0;9;930;779;0;0;100;0;880;0;0;0;0;0;0;0;0;51;415;415;-2;89;0;6;0;0;0;0;-2;0;0;0;0;26;119;5;32;-96;-59;-3;0;6;0;4;-3;1;0;0;-2;0;0;201409;41,8;2,1;;
8482873;B-III;CCR DO AGRESTE ALAGOANO;I;2;;201409;IGACI;AL;1.343;1.343;19;0;421;0;0;901;-30;0;0;0;0;31;840;70;0;0;306;0;376;0;0;0;0;0;0;438;0;27;502;502;3;64;0;12;0;0;0;0;-7;-7;0;0;0;-4;58;0;0;-29;-27;0;0;2;0;4;0;4;-1;0;3;0;0;201409;42,1;6,2;;
6369729;B-III;CCM EMPR IND PAPEL OTACILIO;I;2;;201409;OTACILIO COSTA;SC;1.325;1.325;48;0;243;0;0;956;-107;0;15;0;0;170;845;0;0;0;833;0;833;0;0;0;0;0;0;0;0;12;480;480;22;81;0;5;0;0;0;0;-23;0;0;0;0;-3;60;0;0;-11;-26;0;0;1;-1;23;0;23;0;0;22;0;0;201409;41,6;35,3;;
2827982;B-III;CECME DO BANCO DA AMAZÔNIA;I;2;;201409;BELEM;PA;1.310;1.310;47;0;0;0;0;1.242;-75;0;29;0;0;67;470;0;0;0;146;0;146;0;0;0;0;0;0;0;0;324;839;819;73;337;0;0;0;0;0;0;-9;0;0;0;0;28;356;0;0;-212;-115;-3;0;48;0;74;0;74;0;0;73;0;0;201409;76,2;6,9;;
9347187;B-III;CCR AGRIC. FAMILIAR APIAI;I;2;;201409;APIAI;SP;1.295;1.295;19;0;1.179;4;0;111;-33;0;12;0;0;2;1.253;148;0;0;1.097;0;1.245;0;0;0;0;0;0;0;0;8;42;42;-1;8;0;28;0;0;0;0;-16;0;0;0;0;-8;12;0;0;-5;-7;0;0;2;-3;-1;0;-1;0;0;-1;0;0;201409;3,3;3,7;;
88043187;B-III;CECM EMPR DA ALSTOM;I;2;;201409;CANOAS;RS;1.276;1.276;10;0;137;0;0;1.041;-21;0;97;1;0;12;251;0;0;0;206;0;206;0;0;0;0;0;0;0;0;46;1.025;1.025;18;69;0;4;0;0;0;0;-6;0;0;0;0;-12;55;2;0;-7;-35;-2;0;5;0;18;0;18;0;0;18;0;0;201409;91,9;1,1;;
4851405;B-III;COAFBRAS;I;2;;201409;RIO DE JANEIRO;RJ;1.265;1.265;22;440;459;0;0;349;-23;0;14;0;0;4;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;1.234;1.234;5;24;0;18;0;0;0;0;0;0;0;0;0;0;42;0;0;-24;-22;0;0;9;0;5;0;5;0;0;5;0;0;201409;145,8;0,3;;
83347294;B-III;CC SERV MIN AGRI BELÉM;I;2;;201409;BELEM;PA;1.244;1.244;5;0;0;409;0;236;-5;0;15;3;0;581;76;0;0;0;0;0;0;0;0;0;0;2;0;0;0;74;1.168;1.166;26;16;0;0;0;0;0;0;0;0;0;0;0;0;16;86;0;-83;-56;-5;0;72;0;30;0;30;-4;0;26;0;0;201409;133;13,5;;
